year,annual-average-temperature
1987,9.7
1988,10.3
1989,11.3
1990,11.3
1991,10.0
1992,11.4
1993,11.0
1994,11.4
1995,12.1
1996,10.7
1997,12.2
1998,12.2
1999,12.6
2000,12.2
2001,11.5
2002,12.2
2003,12.3
2004,12.5
2005,12.4
2006,12.9
2007,12.6
2008,12.1
2009,12.4
2010,10.5
2011,12.3
2012,11.3
2013,11.0
2014,12.5
2015,12.1
2016,11.9
