year,annual-frozen-days
1987,75
1988,40
1989,37
1990,30
1991,63
1992,31
1993,55
1994,37
1995,61
1996,93
1997,48
1998,38
1999,38
2000,34
2001,59
2002,46
2003,72
2004,57
2005,58
2006,65
2007,42
2008,49
2009,58
2010,94
2011,56
2012,45
2013,71
2014,29
2015,41
2016,61
