year,annual-hydric-deficit
1987,336
1988,177
1989,-21
1990,126
1991,-33
1992,34
1993,416
1994,389
1995,115
1996,42
1997,89
1998,444
1999,208
2000,237
2001,167
2002,108
2003,-121
2004,282
2005,97
2006,39
2007,192
2008,65
2009,95
2010,171
2011,196
2012,123
2013,114
2014,57
2015,148
2016,-9
