year,annual-estival-days
1987,9
1988,12
1989,41
1990,30
1991,28
1992,38
1993,16
1994,35
1995,43
1996,21
1997,29
1998,20
1999,40
2000,19
2001,28
2002,27
2003,49
2004,27
2005,34
2006,53
2007,20
2008,27
2009,29
2010,28
2011,23
2012,29
2013,28
2014,27
2015,24
2016,35
