year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,4,0,-411,10,15,-694,35,18,5
1988,0,1,-386,10,8,-687,40,5,0
1989,10,0,-516,6,29,-757,35,11,12
1990,9,0,-452,8,7,-747,33,13,30
1991,21,0,-464,11,15,-710,39,6,53
1992,13,0,-536,10,2,-736,21,13,4
1993,0,0,-367,10,8,-687,38,15,21
1994,13,0,-469,10,12,-761,28,22,22
1995,7,0,-469,10,14,-742,38,19,3
1996,5,0,-355,10,18,-715,42,10,4
1997,11,0,-513,9,9,-775,27,2,11
1998,6,0,-390,2,7,-678,53,15,24
1999,16,0,-474,11,20,-764,34,15,30
2000,10,0,-451,4,15,-784,25,28,29
2001,5,0,-365,9,4,-647,30,5,24
2002,4,0,-507,8,8,-754,17,20,20
2003,5,1,-378,10,9,-669,34,6,16
2004,2,0,-394,7,2,-707,29,3,14
2005,14,0,-465,10,19,-720,21,7,6
2006,6,0,-457,8,31,-784,26,2,0
2007,4,0,-396,6,18,-680,22,11,16
2008,7,0,-415,10,17,-754,32,19,5
2009,7,0,-393,11,12,-674,32,3,10
2010,2,0,-343,10,0,-654,23,2,13
2011,3,0,-304,9,5,-704,30,14,2
2012,23,0,-444,9,19,-788,27,7,7
2013,12,0,-445,8,14,-752,29,11,2
2014,0,0,-383,5,9,-690,48,8,0
2015,6,0,-456,6,12,-726,18,7,1
2016,0,0,-365,11,3,-667,37,7,3
2016
2017,15,1,-446,12,18,-786,26,9,3
2018,32,0,-453,10,9,-813,22,6,11
2019,15,0,-536,10,40,-811,30,1,1
2020,10,0,-511,4,11,-789,15,15,5
2021,6,1,-391,5,19,-726,33,9,51
2022,16,0,-564,6,11,-821,24,7,39
2023,16,0,-387,10,30,-739,28,11,0
2024,15,0,-517,5,18,-747,29,20,2
2025,1,0,-405,10,11,-695,37,0,20
2026,20,0,-433,10,22,-753,19,10,11
2027,20,0,-536,0,34,-870,25,13,16
2028,18,0,-515,0,15,-827,23,19,3
2029,7,0,-359,10,13,-690,42,3,36
2030,16,0,-548,6,35,-779,17,13,20
2031,13,0,-541,8,25,-835,21,12,28
2032,2,0,-424,9,18,-743,46,16,14
2033,29,0,-467,3,23,-775,18,5,47
2034,9,2,-407,9,22,-727,37,3,4
2035,11,0,-471,11,17,-671,27,5,47
2036,18,0,-452,10,25,-750,26,11,29
2037,28,0,-551,8,11,-795,23,4,14
2038,7,0,-450,11,31,-745,21,8,23
2039,14,0,-539,9,23,-786,21,11,8
2040,13,0,-397,10,18,-729,34,6,6
2041,15,0,-496,4,37,-782,46,1,80
2042,10,0,-472,9,7,-719,8,3,34
2043,11,0,-459,9,20,-726,31,28,5
2044,27,0,-461,8,7,-764,25,6,20
2045,23,0,-484,5,25,-786,37,6,26
2046,28,0,-595,0,13,-819,17,0,5

min,,,,0,,,5
max,,,,12,,,55
steps,,,,13,,,11
decimal
