year,annual-hydric-deficit
1987,-805
1988,-790
1989,-807
1990,-959
1991,-846
1992,-785
1993,-852
1994,-1005
1995,-1058
1996,-696
1997,-661
1998,-839
1999,-951
2000,-829
2001,-898
2002,-844
2003,-882
2004,-784
2005,-1065
2006,-888
2007,-1029
2008,-798
2009,-1207
2010,-591
2011,-988
2012,-923
2013,-808
2014,-881
2015,-1087
2016,-1117
