year,annual-average-temperature
1987,14.7
1988,14.1
1989,15.0
1990,14.5
1991,13.9
1992,14.2
1993,13.9
1994,14.7
1995,15.9
1996,14.7
1997,15.6
1998,15.1
1999,15.1
2000,15.2
2001,15.6
2002,15.4
2003,15.6
2004,15.0
2005,15.1
2006,15.9
2007,13.6
2008,14.6
2009,14.8
2010,14.7
2011,16.2
2012,15.4
2013,14.6
2014,15.8
2015,16.2
2016,15.2
