year,annual-hydric-deficit
1987,111
1988,211
1989,-178
1990,5
1991,-38
1992,84
1993,-27
1994,68
1995,25
1996,-75
1997,-89
1998,790
1999,1206
2000,992
2001,1019
2002,1231
2003,-182
2004,-76
2005,-16
2006,-26
2007,-39
2008,1
2009,30
2010,-89
2011,-212
2012,-76
2013,15
2014,-27
2015,-303
2016,-99
