year,annual-estival-days
1987,36
1988,27
1989,64
1990,53
1991,45
1992,42
1993,32
1994,45
1995,52
1996,42
1997,56
1998,34
1999,51
2000,34
2001,46
2002,27
2003,72
2004,47
2005,50
2006,53
2007,30
2008,31
2009,48
2010,43
2011,45
2012,42
2013,42
2014,25
2015,47
2016,40
