year,annual-estival-days
1987,36
1988,32
1989,67
1990,57
1991,50
1992,49
1993,39
1994,49
1995,58
1996,49
1997,61
1998,45
1999,53
2000,47
2001,53
2002,31
2003,65
2004,53
2005,52
2006,59
2007,22
2008,39
2009,57
2010,48
2011,48
2012,45
2013,57
2014,35
2015,57
2016,48
