year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,7,1,-75,5,1,-217,60,25,31
1988,8,0,-92,5,0,-225,68,13,47
1989,19,1,-106,7,9,-304,52,14,71
1990,3,4,-73,4,3,-213,71,22,117
1991,13,1,-74,6,7,-331,72,15,137
1992,11,0,-47,3,0,-164,60,18,92
1993,11,0,-146,4,0,-396,57,19,51
1994,7,4,11,3,4,-195,65,6,61
1995,13,2,-67,5,6,-295,65,23,38
1996,14,0,-96,3,0,-303,61,7,69
1997,22,3,-188,8,7,-372,61,24,89
1998,13,2,-19,5,7,-208,65,26,75
1999,12,1,-136,5,0,-401,59,13,66
2000,16,2,-130,3,6,-372,57,17,68
2001,9,0,-40,9,3,-227,69,20,96
2002,20,0,-81,6,0,-254,52,20,76
2003,11,2,-164,5,1,-286,44,14,132
2004,11,7,-57,6,2,-240,77,17,74
2005,18,0,-31,7,3,-263,71,9,54
2006,9,1,-98,6,1,-279,69,16,58
2007,9,4,-140,4,0,-272,58,27,31
2008,9,1,-88,4,3,-255,41,22,40
2009,14,3,-55,3,3,-231,55,26,124
2010,12,0,-64,4,0,-239,67,28,99
2011,19,1,-104,8,4,-344,60,13,62
2012,5,0,-57,7,0,-250,57,29,98
2013,27,0,-98,6,2,-237,55,12,69
2014,7,0,-142,5,1,-286,61,15,105
2015,7,0,-116,6,4,-330,50,22,79
2016,5,0,-29,3,4,-162,56,16,68
2016
2017,34,3,-119,8,10,-365,52,5,100
2018,23,0,-25,6,4,-249,51,5,75
2019,13,0,-115,6,2,-317,67,6,92
2020,22,0,-86,5,7,-303,57,16,36
2021,12,3,-61,4,3,-307,67,20,58
2022,25,0,-157,5,2,-288,39,8,90
2023,16,1,-179,6,1,-393,58,17,84
2024,26,2,-154,5,6,-448,49,19,38
2025,30,4,-167,4,4,-362,49,12,76
2026,34,1,-158,6,11,-390,43,1,107
2027,18,1,-114,4,6,-343,57,8,49
2028,24,2,-81,5,0,-253,49,13,66
2029,27,1,-185,5,10,-480,48,13,42
2030,27,3,-141,8,5,-390,45,14,65
2031,21,1,-70,6,8,-282,53,5,52
2032,29,1,-120,6,1,-290,48,5,83
2033,16,1,-108,7,3,-310,53,14,95
2034,22,1,-71,5,8,-285,49,13,46
2035,10,0,-133,7,2,-330,59,14,68
2036,18,4,-117,5,4,-284,56,16,75
2037,23,3,-140,9,15,-402,61,12,54
2038,29,1,-187,10,3,-413,49,21,44
2039,20,1,-136,8,2,-329,53,21,46
2040,35,1,-39,6,7,-306,46,11,52
2041,23,0,-65,5,3,-278,45,26,75
2042,21,5,-184,7,2,-382,43,6,82
2043,15,5,-139,4,0,-265,57,8,141
2044,37,4,-151,6,1,-391,43,27,15
2045,18,0,-76,7,4,-285,52,7,55
2046,18,0,-74,6,4,-255,58,6,83

min,,,,0
max,,,,14
steps,,,,8
decimal
