year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,631,586,-144,-315,80,10.1,3725,16,16.7,56
1988,524,589,-282,-322,18,10.6,3945,28,17.3,57
1989,542,673,-335,-401,49,11.7,4301,65,20.3,48
1990,634,590,-141,-224,37,10.1,3707,24,17.5,65
1991,631,729,-369,-395,-16,10.9,3988,49,18.9,50
1992,666,592,-140,-215,88,10.8,3963,24,16.7,38
1993,414,765,-668,-555,-62,10.8,3970,39,18.1,48
1994,727,708,-246,-254,48,10.6,3959,32,17.6,57
1995,580,603,-216,-376,89,10.8,4005,52,18.6,63
1996,630,728,-391,-435,26,10.6,3905,37,17.7,46
1997,568,717,-412,-427,1,11.2,4109,45,18.8,49
1998,618,615,-192,-302,27,10.4,3875,40,18.5,65
1999,520,752,-521,-537,-17,10.7,4000,42,17.9,51
2000,608,784,-445,-465,64,11.8,4349,58,20.0,50
2001,572,554,-185,-264,48,10.5,3866,17,16.7,48
2002,613,620,-192,-305,91,10.9,4011,41,18.0,46
2003,674,637,-164,-349,126,11.2,4089,32,17.9,47
2004,644,601,-160,-300,85,10.2,3753,40,17.8,66
2005,663,592,-137,-282,33,10.5,3865,32,16.9,33
2006,538,574,-233,-350,102,10.6,3926,31,17.0,41
2007,516,604,-300,-403,61,11.0,4029,20,16.9,51
2008,578,634,-249,-360,69,11.2,4133,46,18.0,59
2009,661,624,-158,-252,28,11.0,4036,45,18.1,45
2010,688,609,-115,-285,81,10.0,3723,37,17.4,72
2011,555,638,-271,-410,80,10.8,3990,52,18.2,53
2012,603,623,-214,-297,45,10.4,3858,27,18.0,64
2013,638,620,-176,-318,86,11.1,4077,57,18.4,46
2014,480,622,-333,-390,19,11.2,4123,39,17.8,36
2015,599,647,-266,-396,65,11.3,4146,40,17.8,45
2016,695,639,-148,-247,33,11.5,4215,50,19.0,39
2016
2017,668,698,-226,-402,132,12.4,4554,79,20.0,32
2018,630,652,-230,-315,91,12.5,4564,65,19.8,22
2019,584,606,-213,-341,83,11.1,4061,40,17.8,35
2020,588,659,-279,-410,42,12.5,4593,62,20.0,31
2021,497,722,-509,-434,-27,11.2,4127,49,19.0,54
2022,609,639,-244,-367,85,11.9,4344,46,18.4,31
2023,539,757,-516,-499,5,11.5,4193,41,17.4,32
2024,438,791,-635,-588,-16,12.2,4480,83,20.9,52
2025,520,643,-325,-435,112,11.9,4362,69,19.3,55
2026,578,818,-544,-494,-40,13.0,4742,80,20.1,27
2027,529,721,-459,-478,-5,12.7,4649,72,20.5,16
2028,520,622,-322,-337,-6,11.9,4348,59,18.9,38
2029,506,824,-638,-597,44,11.9,4372,71,19.7,44
2030,633,778,-389,-474,39,11.3,4157,59,19.2,58
2031,646,628,-185,-349,103,12.1,4444,66,19.3,28
2032,573,687,-326,-426,74,13.2,4841,80,20.1,18
2033,635,635,-195,-326,55,11.4,4175,41,18.0,32
2034,597,678,-284,-387,61,11.9,4395,65,19.9,33
2035,628,671,-246,-405,137,11.6,4238,54,19.2,30
2036,579,627,-235,-397,113,10.7,3952,42,17.9,59
2037,393,625,-456,-489,-9,11.9,4362,55,19.0,37
2038,444,656,-404,-488,56,11.5,4243,70,19.6,53
2039,556,662,-309,-408,55,12.0,4391,73,20.1,51
2040,672,688,-239,-388,49,12.9,4725,86,20.1,29
2041,599,641,-239,-343,56,11.5,4270,53,18.8,45
2042,513,670,-360,-466,112,11.8,4313,72,19.6,38
2043,562,586,-231,-251,14,11.2,4081,31,17.8,37
2044,517,668,-355,-513,91,11.7,4295,65,18.3,51
2045,633,641,-204,-349,84,11.7,4292,56,18.6,40
2046,553,634,-288,-373,72,12.1,4435,54,19.4,27

min,300,500,,,,8,3000,,14
max,800,1000,,,,14,5000,,22
steps,11,11,,,,7,11,,5
decimal
