year,annual-average-temperature
1987,16.9
1988,16.2
1989,17.2
1990,16.5
1991,16.3
1992,16.6
1993,15.9
1994,16.9
1995,17.9
1996,16.4
1997,17.3
1998,16.6
1999,16.4
2000,16.5
2001,16.7
2002,16.4
2003,16.6
2004,16.7
2005,16.6
2006,17.0
2007,16.3
2008,16.1
2009,17.1
2010,16.5
2011,16.8
2012,16.1
2013,16.2
2014,16.4
2015,17.1
2016,17.0

min,16
max,20.5
steps,10
decimal,1
