year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,512,988,-870,-876,-14,16.1,5871,125,23.4,4
1988,494,983,-874,-928,-17,16.2,5895,128,22.6,13
1989,503,957,-839,-926,128,16.0,5838,124,22.3,9
1990,359,1002,-1053,-910,1,16.2,5940,127,24.3,18
1991,510,1038,-978,-903,-18,16.4,5975,144,22.3,5
1992,387,983,-1008,-918,-26,16.7,6088,154,23.0,6
1993,502,1037,-948,-928,-15,16.2,5928,122,23.5,3
1994,468,1014,-1007,-938,-8,16.0,5843,119,22.4,5
1995,478,1024,-940,-938,-67,17.2,6271,158,24.3,3
1996,464,1047,-1006,-968,-25,16.5,6036,140,23.8,3
1997,516,1046,-952,-988,61,15.6,5689,116,22.7,4
1998,383,982,-982,-917,33,16.1,5897,128,23.1,12
1999,659,990,-760,-839,46,16.1,5875,140,23.3,14
2000,567,1007,-894,-899,78,16.1,5893,119,24.1,9
2001,567,985,-780,-873,51,16.8,6116,134,23.9,1
2002,427,1061,-1023,-1039,68,16.8,6132,139,25.1,6
2003,483,1051,-921,-953,53,16.2,5905,135,25.2,4
2004,463,975,-917,-858,-32,16.3,5958,113,23.7,6
2005,342,1014,-1076,-943,-89,16.9,6153,151,23.5,8
2006,538,950,-780,-808,0,15.5,5668,113,23.8,10
2007,620,1015,-781,-836,91,16.6,6050,139,23.7,5
2008,603,928,-693,-837,151,15.9,5797,110,23.5,10
2009,453,980,-907,-864,34,15.6,5698,127,22.2,10
2010,464,1006,-938,-875,-91,16.2,5941,130,23.3,0
2011,513,969,-849,-817,23,16.5,6022,135,23.5,1
2012,425,1038,-979,-948,65,16.2,5919,130,23.4,4
2013,409,992,-983,-936,-70,16.2,5913,146,23.6,8
2014,440,951,-880,-829,-37,15.2,5553,112,23.5,12
2015,712,957,-614,-817,206,15.8,5752,117,22.5,6
2016,481,957,-847,-874,53,16.2,5921,116,23.1,6
2016
2017,564,1056,-866,-953,8,17.0,6193,136,23.3,5
2018,457,967,-872,-867,42,16.6,6056,140,24.2,3
2019,551,1083,-916,-1021,75,18.1,6599,153,25.9,0
2020,426,971,-934,-884,-42,16.3,5970,148,23.0,5
2021,370,1089,-1214,-1007,-84,17.3,6312,149,24.6,0
2022,499,1006,-921,-912,-69,17.6,6420,150,24.0,2
2023,511,1085,-998,-1003,-38,17.5,6391,159,24.1,2
2024,478,1081,-1067,-1000,-40,16.9,6181,151,23.1,2
2025,447,1069,-1004,-1041,34,17.7,6458,158,24.8,0
2026,479,1055,-999,-921,-34,17.4,6355,165,24.5,2
2027,638,1012,-828,-848,-66,16.1,5873,131,21.9,0
2028,492,1063,-958,-928,-36,17.6,6427,150,25.4,0
2029,462,1025,-1000,-966,-63,16.7,6108,145,23.3,10
2030,520,1148,-1148,-1057,-99,18.5,6746,184,25.8,0
2031,433,1018,-981,-932,-46,17.8,6487,152,25.6,0
2032,410,1047,-1015,-990,1,16.8,6156,141,23.9,3
2033,497,982,-873,-811,61,17.1,6230,139,25.4,3
2034,710,1046,-720,-833,55,17.3,6325,139,26.4,5
2035,459,1057,-990,-1012,82,17.8,6510,164,24.4,1
2036,302,1051,-1132,-948,-103,17.1,6259,150,24.5,2
2037,343,1017,-1049,-947,-21,17.6,6432,151,25.0,0
2038,465,1060,-998,-1006,10,17.6,6431,153,24.8,1
2039,429,1034,-1008,-980,44,17.8,6500,157,24.4,0
2040,443,1115,-1055,-1063,99,17.9,6538,167,25.6,0
2041,316,985,-1080,-894,-99,17.3,6320,152,22.9,1
2042,377,1024,-1023,-916,-46,16.7,6104,133,24.0,0
2043,626,1004,-765,-895,39,17.3,6297,140,23.9,2
2044,440,1036,-1009,-976,-16,17.2,6303,161,24.1,5
2045,422,1046,-1033,-1010,32,17.5,6398,170,23.9,5
2046,208,1103,-1300,-1080,-94,17.8,6513,172,24.6,3

min,180,900,,,,16,5600,120,20
max,720,1200,,,,20,7000,210,30
steps,10,11,,,,9,8,10,11
decimal,,,,,,1
