year,annual-average-temperature
1987,14.2
1988,13.6
1989,14.1
1990,14.0
1991,13.4
1992,13.3
1993,12.8
1994,14.4
1995,14.5
1996,13.5
1997,14.5
1998,14.2
1999,14.2
2000,14.4
2001,14.8
2002,14.5
2003,14.6
2004,14.1
2005,14.1
2006,14.9
2007,14.1
2008,14.1
2009,14.9
2010,14.5
2011,15.1
2012,14.6
2013,14.3
2014,15.3
2015,15.2
2016,15.2
