year,annual-frozen-days
1987,39
1988,48
1989,35
1990,37
1991,39
1992,55
1993,65
1994,40
1995,32
1996,38
1997,28
1998,58
1999,64
2000,56
2001,44
2002,30
2003,46
2004,55
2005,78
2006,46
2007,49
2008,41
2009,29
2010,22
2011,38
2012,65
2013,52
2014,30
2015,48
2016,28
