year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,41,8,-202.49,7,23,-385.07,21,50,66
1988,32,4,-105,4,25,-313,43,42,32
1989,33,29,-176,8,23,-414,28,43,137
1990,30,29,-107,6,44,-269,13,27,42
1991,44,22,-149,7,35,-403,35,31,76
1992,32,27,-86,7,46,-372,39,26,22
1993,41,37,-229,10,22,-514,33,29,65
1994,43,33,-141,6,46,-458,29,38,90
1995,29,12,-124,8,33,-377,35,27,32
1996,29,16,-87,6,35,-353,28,23,57
1997,52,29,-198,9,38,-518,25,39,15
1998,49,18,-86,7,19,-311,21,31,75
1999,34,34,-153,8,55,-485,24,20,39
2000,36,37,-141,6,21,-365,37,34,41
2001,40,10,-103,6,31,-368,27,32,19
2002,35,24,-131,8,45,-385,30,41,40
2003,26,36,-120,7,41,-361,47,38,57
2004,40,5,-181,10,50,-464,25,32,67
2005,48,19,-126,4,32,-309,15,32,62
2006,40,32,-123,6,33,-345,44,36,32
2007,31,13,-106,7,32,-358,32,36,49
2008,30,41,-85,7,40,-313,33,43,50
2009,35,17,-101,7,44,-376,45,36,72
2010,37,14,-137,8,48,-411,38,29,39
2011,44,21,-115,9,31,-359,26,20,45
2012,31,38,-81,6,16,-313,45,47,46
2013,23,30,-41,4,29,-258,22,30,48
2014,39,17,-112,8,32,-315,12,34,97
2015,35,16,-140,7,33,-423,30,37,61
2016,22,31,-113,6,24,-289,32,25,29
2016
2017,50,14,-196,8,42,-467,40,37,88
2018,33,16,-67,9,32,-341,32,27,69
2019,30,18,-114,7,39,-374,20,21,54
2020,29,26,-164,7,36,-412,32,25,97
2021,33,3,-125,8,42,-419,33,9,55
2022,58,6,-183,7,34,-420,7,22,56
2023,44,21,-197,9,41,-497,28,31,7
2024,31,7,-146,9,49,-455,39,32,42
2025,44,25,-214,8,34,-360,8,19,77
2026,44,23,-178,9,53,-498,18,22,11
2027,29,12,-153,7,48,-468,41,18,23
2028,37,9,-117,8,54,-423,34,42,66
2029,34,9,-135,6,37,-427,20,19,74
2030,22,35,6,6,49,-311,25,38,66
2031,40,13,-30,6,47,-293,40,20,43
2032,54,22,-183,6,49,-466,28,37,63
2033,35,7,-102,8,44,-371,45,32,10
2034,42,7,-155,8,39,-459,8,33,21
2035,28,24,-155,7,28,-404,17,24,28
2036,50,4,-40,6,33,-297,20,30,6
2037,51,32,-211,10,46,-460,33,37,47
2038,42,25,-92,6,49,-367,25,28,21
2039,30,43,-120,9,49,-394,33,23,82
2040,37,18,-145,6,44,-380,44,40,18
2041,48,8,-124,9,31,-391,31,44,22
2042,41,14,-70,8,40,-332,20,28,36
2043,29,24,-171,7,46,-429,32,37,70
2044,37,10,-144,8,25,-357,16,29,40
2045,39,12,-216,4,49,-519,31,31,34
2046,31,14,-72,8,48,-361,25,29,27
