year,annual-frozen-days
1987,102
1988,100
1989,90
1990,82
1991,88
1992,101
1993,111
1994,77
1995,95
1996,95
1997,111
1998,100
1999,91
2000,90
2001,88
2002,71
2003,113
2004,79
2005,109
2006,86
2007,64
2008,66
2009,66
2010,71
2011,97
2012,94
2013,78
2014,47
2015,54
2016,72
