year,annual-hydric-deficit
1987,-198
1988,-82
1989,-302
1990,-494
1991,-297
1992,-557
1993,-280
1994,-457
1995,-152
1996,12
1997,-241
1998,-164
1999,-8
2000,-874
2001,-180
2002,-441
2003,-494
2004,-160
2005,-77
2006,-245
2007,-312
2008,-345
2009,-290
2010,-8
2011,-469
2012,-354
2013,-164
2014,-103
2015,-376
2016,-57
