year,annual-hydric-deficit
1987,85
1988,95
1989,-122
1990,380
1991,-129
1992,-16
1993,-221
1994,-162
1995,31
1996,-158
1997,-224
1998,-127
1999,-117
2000,-176
2001,-172
2002,39
2003,-538
2004,-226
2005,-189
2006,-178
2007,302
2008,64
2009,143
2010,255
2011,-78
2012,113
2013,119
2014,-42
2015,-186
2016,71
