year,annual-average-temperature
1987,11.8
1988,12.3
1989,13.0
1990,12.9
1991,12.0
1992,12.1
1993,11.9
1994,13.2
1995,12.8
1996,12.1
1997,13.5
1998,12.5
1999,12.8
2000,13.2
2001,12.5
2002,13.0
2003,13.6
2004,12.3
2005,12.2
2006,13.3
2007,12.5
2008,12.3
2009,13.0
2010,11.7
2011,13.6
2012,12.7
2013,12.3
2014,13.6
2015,13.6
2016,13.2

min,9
max,15
steps,7
decimal


