year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1478,9,-167,0
1988,1710,10,-276,2
1989,1614,9,-351,10
1990,1845,11,-390,0
1991,1856,11,-478,2
1992,1576,12,-229,0
1993,1915,12,-476,0
1994,1714,11,-315,1
1995,1735,10,-427,0
1996,1594,13,-143,1
1997,1622,10,-228,0
1998,1722,11,-335,2
1999,1690,13,-346,1
2000,1719,12,-266,7
2001,1587,9,-312,6
2002,1468,10,-291,0
2003,1635,10,-243,0
2004,1913,13,-433,3
2005,1653,13,-157,4
2006,1754,11,-360,0
2007,1691,9,-100,0
2008,1778,13,-141,0
2009,1529,8,-236,5
2010,1755,13,-336,0
2011,1655,10,-246,3
2012,1401,10,-120,2
2013,1647,12,-229,4
2014,1844,11,-248,2
2015,1712,11,-395,4
2016,1814,11,-269,0
2016
2017,1882,12,-419,3
2018,2175,14,-384,3
2019,1975,12,-429,0
2020,2041,13,-481,0
2021,2065,15,-627,0
2022,1954,15,-291,6
2023,1987,13,-535,4
2024,1991,13,-466,0
2025,2144,12,-436,1
2026,1910,11,-404,1
2027,1987,12,-413,0
2028,2011,14,-441,2
2029,2090,14,-464,1
2030,1967,12,-548,0
2031,2313,16,-418,0
2032,2231,14,-513,0
2033,2040,13,-331,0
2034,1795,11,-357,0
2035,1892,14,-338,2
2036,2214,14,-548,1
2037,2219,15,-320,2
2038,2010,14,-489,0
2039,2002,14,-395,0
2040,1820,12,-435,4
2041,1946,11,-465,5
2042,1995,13,-564,1
2043,1918,13,-484,2
2044,2288,14,-493,0
2045,2130,12,-468,0
2046,1934,14,-249,0

min,1200,7,,0
max,2700,17,,12
steps,11,11,,7
decimal



