year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,564,904,-631,-707,73,12.64,4625,95,22.16,69
1988,517,879,-655,-708,-1,12.74,4671,98,21.37,54
1989,548,884,-631,-745,114,12.88,4706,86,21.15,52
1990,673,850,-460,-590,81,12.92,4730,72,21.38,30
1991,651,901,-573,-638,78,13.13,4798,89,21.06,41
1992,498,867,-664,-709,-15,13.06,4771,102,21.48,42
1993,579,905,-649,-732,125,13.43,4915,92,21.19,40
1994,854,908,-376,-680,209,13.03,4780,77,21.19,62
1995,581,800,-527,-552,60,12.80,4676,64,20.90,49
1996,703,874,-478,-654,154,12.21,4471,83,21.88,56
1997,485,873,-733,-735,-20,12.68,4629,73,20.72,48
1998,774,873,-392,-549,55,13.14,4809,97,21.08,43
1999,761,891,-465,-629,140,13.58,4957,84,20.59,22
2000,408,950,-888,-715,-108,13.09,4817,110,21.62,63
2001,621,844,-505,-611,116,13.16,4806,79,21.32,29
2002,564,840,-566,-656,127,12.31,4514,75,20.29,39
2003,648,890,-537,-611,-55,12.85,4694,89,20.96,42
2004,470,844,-682,-645,43,13.07,4773,84,19.47,38
2005,651,855,-505,-495,-3,12.40,4539,82,21.16,67
2006,498,909,-699,-668,20,13.50,4955,99,21.63,31
2007,907,860,-244,-556,148,12.97,4740,87,20.73,32
2008,719,864,-421,-617,109,12.42,4543,87,19.64,48
2009,632,859,-534,-583,45,13.44,4906,85,20.70,30
2010,686,874,-470,-737,132,12.38,4534,85,21.66,50
2011,777,868,-390,-512,98,13.50,4930,81,20.42,29
2012,384,906,-806,-767,23,13.26,4846,95,22.16,54
2013,663,869,-509,-715,168,13.04,4763,89,20.56,34
2014,815,801,-273,-530,218,12.09,4443,60,19.59,52
2015,397,893,-805,-753,-24,13.69,5003,89,20.47,32
2016,693,870,-470,-644,77,12.96,4734,69,20.91,50
2016
2017,559,896,-639,-676,-10,14.41,5260,92,22.25,15
2018,549,875,-626,-574,-17,14.31,5224,105,21.94,10
2019,481,931,-755,-722,37,13.88,5066,113,22.86,43
2020,788,890,-387,-552,166,13.67,5007,81,23.00,33
2021,721,971,-580,-621,58,13.86,5058,115,21.54,22
2022,555,899,-665,-646,31,14.69,5362,115,22.71,17
2023,560,929,-696,-653,42,14.32,5230,115,22.17,23
2024,524,939,-745,-663,53,13.96,5109,101,23.06,38
2025,381,905,-825,-724,-6,14.28,5213,91,22.13,19
2026,579,968,-743,-865,125,14.47,5282,97,21.92,19
2027,694,879,-496,-486,48,14.68,5360,101,22.54,17
2028,661,921,-594,-711,144,14.00,5125,106,21.91,16
2029,793,937,-496,-637,48,14.45,5272,110,22.08,37
2030,526,878,-650,-671,37,13.94,5088,100,21.32,22
2031,478,878,-706,-679,-47,13.64,4980,91,22.12,31
2032,489,897,-704,-736,9,14.07,5151,111,21.91,31
2033,604,904,-605,-616,53,14.54,5309,115,22.08,17
2034,454,898,-738,-696,9,13.55,4947,89,22.88,29
2035,518,898,-666,-752,85,13.47,4917,92,21.84,28
2036,744,925,-479,-495,46,14.27,5224,110,23.34,28
2037,558,909,-650,-707,109,14.03,5120,103,21.88,22
2038,501,835,-637,-594,-20,13.40,4892,83,20.85,26
2039,587,872,-601,-678,86,13.92,5079,92,22.21,21
2040,465,872,-711,-714,5,13.84,5065,95,21.56,31
2041,731,920,-482,-630,159,13.99,5108,114,22.02,33
2042,563,922,-659,-639,67,14.13,5156,95,22.61,27
2043,825,872,-355,-474,84,13.95,5093,91,22.19,27
2044,540,915,-682,-733,92,13.75,5034,96,22.44,46
2045,529,907,-689,-695,56,14.17,5173,115,22.58,24
2046,609,910,-621,-616,28,14.23,5195,112,21.32,31

min,300,500,,,,10,4000,40,18
max,1000,1000,,,,16,6000,130,24
steps,11,11,,,,7,11,10,7
decimal



