year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,26,1,-171,8,11,-543,42,24,14
1988,42,0,-206,8,4,-516,38,26,32
1989,30,1,-237,7,8,-574,34,25,42
1990,20,0,-162,8,4,-503,48,13,118
1991,37,0,-199,6,5,-526,35,19,51
1992,37,1,-257,10,1,-535,31,13,57
1993,35,2,-253,7,15,-574,36,14,11
1994,24,2,-199,8,3,-543,27,21,54
1995,16,0,-124,8,11,-458,61,15,60
1996,21,0,-189,9,10,-547,51,15,75
1997,22,0,-266,10,7,-579,44,23,30
1998,28,3,-160,8,6,-491,41,13,94
1999,35,0,-217,7,9,-519,36,14,76
2000,39,0,-246,11,8,-618,41,18,98
2001,29,0,-166,10,10,-513,50,16,65
2002,28,0,-227,9,3,-567,50,14,44
2003,35,1,-223,8,11,-554,35,16,113
2004,42,0,-231,9,3,-535,35,12,39
2005,22,3,-128,8,3,-412,42,27,74
2006,41,0,-188,9,11,-543,33,5,34
2007,31,0,-164,9,5,-497,37,15,62
2008,46,0,-218,8,1,-557,41,9,63
2009,36,0,-216,10,10,-560,43,15,43
2010,29,0,-266,10,6,-610,44,11,58
2011,26,0,-142,8,12,-433,29,5,87
2012,36,2,-231,11,22,-615,33,19,58
2013,29,0,-236,8,4,-559,45,13,37
2014,29,1,-162,10,0,-462,41,20,82
2015,44,0,-297,11,12,-619,32,10,73
2016,28,1,-139,7,20,-488,40,21,45
2016
2017,39,0,-236,11,27,-579,30,1,104
2018,40,0,-270,6,4,-569,28,4,161
2019,44,1,-251,8,27,-538,23,9,101
2020,23,1,-172,7,21,-545,42,6,148
2021,58,1,-346,10,10,-712,34,4,209
2022,48,0,-241,9,20,-579,37,8,76
2023,52,0,-250,9,15,-615,29,6,141
2024,34,0,-228,7,31,-576,42,8,60
2025,36,0,-228,9,22,-594,19,9,35
2026,40,1,-276,8,21,-672,26,5,7
2027,37,0,-176,6,14,-482,19,4,169
2028,43,0,-263,8,12,-629,34,5,86
2029,48,0,-225,8,14,-556,29,3,115
2030,50,0,-306,7,13,-626,30,7,76
2031,29,0,-220,8,19,-524,43,15,55
2032,49,0,-282,10,14,-633,31,6,33
2033,50,0,-208,7,17,-559,32,2,111
2034,28,1,-233,11,24,-595,39,11,116
2035,30,1,-219,8,16,-532,35,0,5
2036,47,0,-141,8,39,-505,29,14,184
2037,50,0,-293,10,19,-589,26,8,76
2038,33,0,-138,10,4,-496,49,1,19
2039,33,2,-269,9,20,-626,40,6,73
2040,26,0,-242,10,9,-516,24,7,37
2041,54,0,-237,7,12,-572,22,10,82
2042,36,0,-177,8,34,-556,37,4,113
2043,33,0,-186,10,11,-510,35,8,238
2044,45,4,-309,11,40,-686,34,4,82
2045,42,0,-225,9,19,-590,39,6,67
2046,63,1,-284,9,14,-618,25,7,166

min,,0
max,,6
steps,,7
decimal
