year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,519,631,-309,-400,33,10.8,3970,46,18.6,56
1988,538,588,-264,-382,56,10.1,3702,17,16.7,61
1989,557,603,-259,-323,7,10.6,3924,38,17.6,61
1990,617,587,-182,-236,-17,10.8,4010,26,16.9,43
1991,605,720,-386,-432,19,11.1,4059,37,18.6,44
1992,637,602,-197,-244,9,10.9,4037,29,17.8,56
1993,612,714,-419,-440,42,11.2,4120,21,16.7,36
1994,573,686,-392,-452,54,10.8,3954,29,17.1,41
1995,618,562,-164,-232,37,10.7,3973,27,16.6,50
1996,581,724,-447,-411,-31,10.8,3992,24,17.1,50
1997,537,733,-482,-465,8,11.3,4159,39,18.4,54
1998,585,576,-182,-230,16,11.3,4152,38,17.8,30
1999,675,772,-404,-365,-31,10.8,3968,32,17.8,47
2000,720,712,-274,-287,-39,11.6,4292,45,18.8,45
2001,614,573,-171,-295,44,10.8,3984,26,17.4,46
2002,622,606,-195,-271,1,9.8,3709,28,17.2,71
2003,687,598,-115,-259,80,10.8,3959,21,17.3,37
2004,515,626,-333,-333,-6,10.7,3947,32,18.0,48
2005,521,619,-314,-336,36,11.3,4121,28,16.7,35
2006,479,575,-333,-274,-28,11.1,4108,26,16.8,48
2007,651,599,-165,-214,-6,11.1,4109,42,19.3,51
2008,563,635,-291,-381,42,11.5,4227,33,18.3,40
2009,540,601,-282,-288,-13,11.2,4112,27,17.3,31
2010,608,568,-177,-276,22,10.4,3846,9,15.8,48
2011,646,594,-163,-223,24,11.0,4049,29,17.4,42
2012,574,616,-273,-294,15,11.2,4132,33,17.1,43
2013,616,594,-198,-225,0,10.6,3910,39,18.5,54
2014,664,604,-156,-338,119,10.6,3961,22,17.6,61
2015,587,585,-207,-362,132,10.5,3849,22,17.2,59
2016,671,631,-161,-246,95,11.2,4099,44,18.9,36
2016
2017,656,629,-196,-377,106,12.4,4527,42,18.5,17
2018,476,676,-421,-496,40,12.4,4549,78,20.1,26
2019,489,680,-411,-518,62,12.5,4547,72,19.1,27
2020,549,649,-319,-352,14,12.3,4511,49,19.2,23
2021,526,757,-515,-556,14,11.3,4162,50,18.5,52
2022,656,596,-160,-230,34,11.6,4230,30,17.6,33
2023,557,818,-574,-617,28,12.3,4508,62,18.9,31
2024,620,712,-403,-432,-25,12.1,4423,34,18.2,28
2025,694,579,-107,-276,111,11.7,4288,28,18.0,16
2026,552,748,-522,-455,-40,12.0,4399,63,19.6,43
2027,643,697,-328,-439,106,11.7,4309,54,19.3,34
2028,617,606,-200,-349,73,11.5,4231,32,17.6,35
2029,488,724,-554,-474,-69,11.4,4170,38,18.3,35
2030,540,768,-519,-549,42,11.9,4330,37,17.8,27
2031,569,639,-274,-404,71,11.7,4285,51,19.4,41
2032,569,607,-252,-399,120,11.6,4275,34,18.0,30
2033,549,644,-323,-380,0,11.7,4291,49,18.9,39
2034,699,644,-176,-348,85,11.9,4347,45,18.7,27
2035,454,671,-419,-522,93,12.2,4449,53,19.7,28
2036,511,648,-352,-456,100,12.0,4380,53,18.8,26
2037,496,635,-352,-397,48,11.9,4336,38,17.4,31
2038,639,675,-246,-445,149,12.4,4547,47,18.8,17
2039,511,656,-350,-416,24,12.1,4416,57,19.1,29
2040,587,607,-236,-361,58,11.5,4231,49,19.0,36
2041,583,657,-300,-339,32,12.1,4434,65,20.3,35
2042,670,686,-234,-372,76,11.9,4367,62,19.5,50
2043,701,646,-166,-314,145,12.3,4512,64,19.9,26
2044,596,643,-269,-345,66,12.1,4470,55,18.9,28
2045,597,642,-278,-335,56,12.0,4371,49,19.1,32
2046,659,617,-166,-244,54,11.5,4196,48,18.8,37
