year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,15,3,-103,4,1,-313,62,29,33
1988,5,1,-118,3,1,-309,68,15,43
1989,12,2,-86,4,2,-279,60,28,55
1990,13,3,-61,4,3,-219,61,12,100
1991,10,2,-173,4,1,-371,63,14,85
1992,14,3,-114,2,4,-219,59,21,113
1993,4,0,-130,3,0,-352,57,7,76
1994,10,3,-93,6,0,-337,64,13,62
1995,9,3,-149,3,0,-220,53,22,147
1996,9,0,-124,5,1,-332,61,21,101
1997,20,0,-116,6,4,-349,60,11,75
1998,16,0,-88,5,0,-238,54,11,125
1999,13,0,-89,4,0,-255,69,22,152
2000,10,0,-60,4,1,-219,70,15,127
2001,4,0,-81,4,1,-248,70,24,78
2002,9,0,-121,3,0,-241,61,29,115
2003,1,1,-31,5,0,-205,67,17,40
2004,9,0,-104,5,0,-273,56,16,70
2005,15,1,-99,3,0,-256,52,14,49
2006,5,0,-51,6,2,-219,67,37,82
2007,8,0,-40,4,2,-173,68,21,123
2008,11,0,-160,4,1,-320,49,19,77
2009,7,2,-47,4,0,-224,59,19,49
2010,0,1,-94,2,0,-234,62,32,107
2011,11,2,-42,1,0,-175,65,12,108
2012,16,0,-136,4,0,-229,51,13,110
2013,7,0,-43,5,1,-266,74,16,147
2014,4,1,-76,7,0,-291,65,23,85
2015,5,2,-136,3,0,-284,59,18,75
2016,16,0,-15,3,1,-152,69,11,51
2016
2017,17,1,-114,5,2,-346,63,5,88
2018,28,0,-165,4,1,-408,45,15,35
2019,25,2,-161,7,1,-422,36,5,22
2020,18,0,-121,4,0,-273,57,2,142
2021,23,4,-166,6,0,-421,50,12,25
2022,14,2,-99,3,2,-274,59,6,146
2023,30,0,-244,6,0,-477,39,9,55
2024,15,0,-120,6,0,-351,61,5,109
2025,10,2,-18,3,0,-166,68,5,36
2026,25,2,-190,3,2,-363,49,11,100
2027,16,1,-140,5,8,-352,62,10,54
2028,7,2,-118,5,0,-318,59,14,98
2029,5,1,-116,5,0,-332,66,9,81
2030,14,0,-213,4,2,-448,45,7,75
2031,18,1,-102,7,1,-322,60,15,77
2032,11,0,-130,4,0,-342,66,3,64
2033,14,1,-140,5,3,-314,49,9,104
2034,21,1,-70,3,5,-281,52,14,23
2035,17,0,-162,7,6,-428,56,14,48
2036,25,0,-145,6,3,-360,57,7,56
2037,13,3,-148,6,3,-308,54,9,74
2038,22,0,-160,5,4,-354,40,8,74
2039,16,2,-101,5,2,-308,48,6,25
2040,12,5,-79,3,0,-282,69,2,48
2041,13,1,-48,5,6,-284,52,13,48
2042,20,2,-128,5,6,-295,38,5,117
2043,23,1,-58,2,4,-276,54,9,65
2044,17,2,-110,3,1,-285,42,1,126
2045,19,0,-112,3,3,-260,53,9,45
2046,18,6,-76,3,2,-224,68,7,118

min,,,,0
max,,,,14
steps,,,,8
decimal
