year,annual-average-temperature
1987,10.7
1988,11.9
1989,12.3
1990,12.1
1991,11.1
1992,11.0
1993,10.6
1994,11.6
1995,11.3
1996,9.9
1997,11.1
1998,10.9
1999,11.5
2000,11.8
2001,11.1
2002,11.7
2003,11.8
2004,10.9
2005,11.1
2006,11.7
2007,11.5
2008,10.9
2009,11.2
2010,10.0
2011,11.9
2012,11.1
2013,11.0
2014,12.5
2015,12.3
2016,11.6

min,8
max,14
steps,7
decimal



