year,annual-estival-days
1987,158
1988,155
1989,180
1990,143
1991,141
1992,159
1993,145
1994,167
1995,209
1996,161
1997,188
1998,162
1999,179
2000,158
2001,168
2002,169
2003,161
2004,159
2005,178
2006,181
2007,157
2008,155
2009,188
2010,151
2011,179
2012,161
2013,166
2014,191
2015,189
2016,170

min,80
max,180
steps,11
decimal
