year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,792,1054,-662,-990,277,18.1,6615,173,24.6,1
1988,387,1049,-1106,-982,-35,18.6,6799,171,25.7,1
1989,497,1016,-930,-940,97,17.7,6467,165,24.8,5
1990,548,1014,-862,-864,63,17.5,6422,155,25.8,5
1991,449,1110,-1132,-1057,20,18.0,6567,174,25.7,8
1992,410,961,-1006,-879,-66,17.8,6505,188,23.4,3
1993,461,1039,-1031,-936,61,17.3,6321,162,24.0,6
1994,681,1051,-826,-951,75,17.2,6313,141,24.8,4
1995,468,972,-895,-883,77,16.9,6155,149,24.4,5
1996,476,1062,-1019,-970,59,17.4,6350,158,24.9,2
1997,516,1088,-1043,-1009,24,17.8,6490,159,24.7,3
1998,471,986,-930,-839,9,17.7,6482,156,26.3,4
1999,796,1024,-652,-912,291,17.5,6387,163,24.7,7
2000,656,1069,-868,-992,178,17.5,6393,168,23.6,3
2001,479,1047,-981,-973,139,17.7,6476,176,24.4,19
2002,467,1045,-978,-902,40,18.0,6595,160,26.6,0
2003,577,970,-822,-855,143,17.4,6354,161,24.8,7
2004,468,1058,-1003,-950,2,18.0,6562,166,24.7,2
2005,384,998,-1040,-910,33,17.4,6345,156,24.6,10
2006,473,1033,-968,-975,181,18.0,6601,158,25.2,4
2007,375,1064,-1084,-1001,-46,17.5,6397,160,25.8,10
2008,376,992,-1045,-858,-71,17.7,6470,161,24.1,7
2009,491,1092,-1007,-997,90,18.2,6660,161,25.6,9
2010,544,988,-864,-889,59,17.6,6447,161,25.3,2
2011,370,1006,-1051,-894,-94,17.2,6302,142,24.8,3
2012,453,1009,-950,-873,-97,17.6,6422,156,24.1,3
2013,660,1031,-765,-994,251,17.4,6358,156,25.6,2
2014,390,1016,-1039,-901,-25,17.4,6352,158,25.5,5
2015,378,1050,-1062,-950,-24,17.4,6341,152,26.6,14
2016,687,1009,-713,-958,212,17.3,6307,151,24.1,10
2016
2017,642,1061,-809,-990,39,18.4,6709,175,25.8,3
2018,698,1083,-789,-984,75,18.8,6864,179,27.3,0
2019,543,1069,-938,-952,13,19.1,6988,172,26.6,0
2020,492,1068,-985,-969,-28,18.6,6806,165,27.0,2
2021,433,1079,-1111,-992,-87,18.2,6634,162,27.6,5
2022,420,1071,-1054,-1040,-29,18.7,6819,170,26.0,0
2023,467,1102,-1104,-1025,-67,19.0,6919,170,25.8,0
2024,480,1178,-1203,-1161,-48,19.3,7067,188,27.1,1
2025,651,1057,-864,-915,109,19.4,7085,175,26.8,0
2026,299,1070,-1218,-947,-101,18.3,6695,166,26.2,5
2027,336,1115,-1254,-1030,-148,18.5,6736,181,26.6,1
2028,831,1050,-640,-931,43,18.4,6736,173,26.5,0
2029,368,1057,-1154,-987,-31,18.5,6745,171,26.4,0
2030,507,1109,-1070,-1056,17,18.7,6817,159,26.0,2
2031,532,1104,-978,-1023,101,19.2,7020,182,27.1,0
2032,365,1057,-1103,-1040,-40,18.5,6788,182,26.0,2
2033,678,1110,-850,-952,-43,19.1,6969,178,26.9,0
2034,423,1138,-1131,-1115,-28,19.2,7019,178,27.3,1
2035,526,1083,-982,-1007,32,19.0,6935,177,26.3,5
2036,599,1083,-905,-974,145,19.0,6953,160,27.8,0
2037,427,1062,-1067,-1010,9,18.4,6712,163,26.8,3
2038,617,1110,-909,-995,125,19.3,7063,183,26.8,2
2039,466,1129,-1081,-1040,17,19.4,7082,184,26.8,2
2040,476,1071,-1033,-976,-49,19.2,7009,186,27.4,3
2041,562,996,-846,-818,-48,18.4,6722,155,25.8,0
2042,537,1083,-937,-956,64,18.3,6670,163,26.5,1
2043,624,1039,-812,-989,176,18.4,6722,156,26.5,0
2044,520,1106,-995,-999,-59,19.1,6984,161,28.5,0
2045,414,1062,-1069,-903,-155,18.5,6751,171,26.2,1
2046,616,1058,-866,-911,100,18.7,6838,172,27.0,1
