year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,894,591,121,-39,88,8.5,3339,27,17.4,104
1988,722,550,1,-129,87,7.5,3011,18,15.8,110
1989,846,598,69,-43,62,8.5,3357,27,16.3,96
1990,869,552,136,-12,64,7.8,3091,29,16.8,113
1991,954,648,81,-89,66,7.8,3127,12,14.2,100
1992,931,571,186,-73,134,7.9,3168,25,15.5,118
1993,677,692,-258,-300,34,8.7,3399,32,16.3,105
1994,996,678,88,-114,79,8.8,3368,23,16.3,101
1995,793,550,56,-114,105,8.7,3304,12,14.9,84
1996,1102,640,206,13,120,7.9,3113,16,13.5,94
1997,853,631,-18,-128,44,8.3,3178,12,15.3,82
1998,803,547,74,-50,115,8.6,3251,19,14.7,80
1999,888,734,-83,-303,81,8.2,3320,43,18.7,118
2000,842,679,-57,-192,63,8.2,3242,35,16.9,112
2001,895,574,148,-58,162,7.8,3207,28,16.0,104
2002,907,595,145,-42,139,8.0,3175,24,16.4,105
2003,1013,576,261,-31,181,8.1,3135,19,15.6,90
2004,902,616,102,-50,117,8.4,3289,33,17.2,105
2005,904,601,137,-87,112,8.1,3190,21,15.5,104
2006,784,557,61,-60,62,7.1,2879,14,15.1,124
2007,960,597,189,51,83,8.2,3417,24,15.6,96
2008,913,558,188,4,103,7.8,3039,14,15.0,112
2009,1031,607,255,-29,166,8.3,3216,29,17.1,113
2010,972,564,244,2,186,7.7,3112,16,15.1,115
2011,645,544,-57,-234,89,7.7,3013,12,15.0,107
2012,915,578,169,-41,113,8.0,3171,24,16.8,104
2013,916,579,164,-136,211,8.6,3241,22,16.6,92
2014,718,577,-44,-206,82,8.4,3171,17,15.2,85
2015,942,579,201,1,98,7.6,2947,18,16.1,121
2016,1104,594,336,39,185,8.8,3351,11,14.4,84
2016
2017,894,592,112,-125,120,9.3,3461,23,16.5,86
2018,879,660,43,-224,150,9.5,3701,61,17.2,99
2019,658,633,-153,-286,77,9.9,3727,39,17.7,80
2020,775,603,-11,-100,31,9.1,3438,38,17.2,93
2021,828,702,-122,-217,-22,10.2,3789,32,17.6,76
2022,798,655,-48,-295,126,9.8,3704,49,18.3,102
2023,803,730,-194,-277,29,10.2,3803,41,17.4,85
2024,855,651,-40,-163,77,9.4,3513,25,17.2,89
2025,766,576,15,-111,88,8.9,3342,30,17.3,103
2026,840,702,-92,-299,133,8.8,3287,24,15.8,99
2027,756,702,-176,-262,31,9.9,3726,35,17.6,74
2028,820,568,64,-150,100,9.0,3370,18,16.2,96
2029,885,784,-176,-344,87,10.2,3874,69,19.5,86
2030,826,669,-106,-203,89,9.8,3652,29,17.2,87
2031,744,560,3,-91,60,8.9,3433,26,16.2,93
2032,901,609,126,-64,90,8.4,3251,40,17.1,118
2033,894,609,98,-120,95,10.2,3807,51,18.1,69
2034,920,593,122,-49,154,9.9,3696,43,18.1,71
2035,852,574,85,-70,120,9.2,3462,39,17.3,93
2036,910,591,132,-73,96,10.0,3678,35,17.7,60
2037,835,643,4,-151,95,10.3,3878,47,18.4,84
2038,751,599,-23,-126,84,9.6,3600,47,17.8,66
2039,875,585,110,-110,128,9.3,3498,34,18.2,93
2040,800,655,-62,-280,196,10.7,4006,55,18.4,63
2041,916,664,64,-133,111,10.0,3791,53,17.6,94
2042,959,573,207,37,127,8.8,3453,35,18.6,98
2043,988,595,209,3,147,9.5,3513,34,17.0,69
2044,803,624,-7,-157,81,9.5,3605,56,18.1,116
2045,895,629,78,-66,86,10.1,3811,50,16.4,84
2046,787,599,18,-213,115,9.3,3463,38,18.4,84
