year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,1,0,-289,7,0,-529,41,20,38
1988,2,12,-365,10,0,-540,48,33,30
1989,1,4,-196,10,4,-606,53,14,17
1990,4,6,-365,11,0,-600,37,26,0
1991,3,2,-249,8,0,-516,53,22,90
1992,0,0,-245,7,1,-537,55,10,28
1993,2,11,-380,10,0,-560,51,17,79
1994,5,3,-198,10,4,-582,52,24,58
1995,1,5,-282,10,0,-490,52,27,77
1996,7,3,-261,11,1,-594,34,18,8
1997,1,1,-371,7,1,-662,39,16,35
1998,1,1,-242,9,5,-532,40,23,0
1999,0,0,-317,8,2,-629,37,16,105
2000,5,7,-209,7,0,-548,43,25,53
2001,0,0,-248,9,0,-542,47,26,27
2002,3,2,-289,8,0,-602,39,28,3
2003,0,5,-208,8,0,-528,49,14,62
2004,1,3,-262,7,3,-598,41,26,14
2005,0,1,-242,7,0,-541,37,13,45
2006,0,6,-258,10,0,-524,40,18,61
2007,0,1,-306,7,0,-636,48,21,0
2008,0,7,-184,9,0,-526,38,24,121
2009,1,1,-263,6,2,-653,47,15,1
2010,2,3,-219,6,0,-529,49,18,52
2011,1,5,-284,8,0,-618,42,7,47
2012,2,1,-284,9,0,-561,30,30,32
2013,0,1,-239,10,0,-493,46,13,35
2014,1,4,-225,6,1,-536,43,20,36
2015,1,6,-289,9,1,-556,40,24,100
2016,0,3,-297,6,1,-577,38,30,51
2016
2017,1,0,-241,9,4,-566,31,20,0
2018,6,7,-293,10,1,-647,33,14,21
2019,2,2,-365,10,0,-603,40,20,28
2020,7,5,-218,7,3,-612,32,26,25
2021,0,6,-265,9,13,-612,47,11,30
2022,0,6,-246,10,1,-569,36,9,48
2023,5,3,-241,8,2,-545,41,18,32
2024,11,1,-326,7,2,-645,32,16,35
2025,4,1,-226,10,2,-678,21,24,38
2026,4,5,-323,10,1,-610,50,10,4
2027,0,3,-276,10,0,-598,31,12,27
2028,1,7,-285,7,1,-636,41,24,4
2029,0,3,-296,9,1,-602,42,8,43
2030,4,0,-314,9,6,-644,40,22,29
2031,3,0,-416,8,4,-619,39,16,46
2032,14,0,-202,7,1,-546,40,24,36
2033,5,2,-283,10,5,-647,27,7,3
2034,1,1,-346,9,0,-560,43,17,20
2035,5,1,-404,9,0,-592,38,13,4
2036,7,2,-307,8,1,-589,47,4,3
2037,5,0,-258,8,3,-635,32,14,6
2038,2,7,-144,7,1,-524,41,9,13
2039,1,4,-243,10,0,-554,51,9,27
2040,2,3,-243,7,3,-622,33,14,21
2041,5,2,-312,10,2,-612,39,15,23
2042,2,5,-295,9,2,-565,47,12,15
2043,2,8,-286,9,0,-583,46,3,7
2044,2,3,-311,7,2,-581,43,20,49
2045,3,3,-270,10,1,-600,48,27,13
2046,1,0,-283,8,1,-610,43,17,10
