year,annual-average-temperature
1987,13.3
1988,13.6
1989,13.1
1990,13.6
1991,12.5
1992,12.6
1993,13.4
1994,14.2
1995,13.2
1996,12.6
1997,12.7
1998,13.9
1999,12.4
2000,10.9
2001,12.6
2002,11.9
2003,13.5
2004,13.7
2005,13.1
2006,13.5
2007,14.2
2008,14.2
2009,14.1
2010,14.6
2011,12.9
2012,13.7
2013,13.8
2014,13.7
2015,13.4
2016,13.8
