year,annual-frozen-days
1987,58
1988,49
1989,62
1990,62
1991,66
1992,78
1993,68
1994,46
1995,54
1996,46
1997,66
1998,58
1999,71
2000,97
2001,71
2002,88
2003,57
2004,43
2005,60
2006,58
2007,53
2008,39
2009,37
2010,26
2011,59
2012,68
2013,49
2014,43
2015,78
2016,50
