year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,587,638,-235,-303,46,10.2,3748,37,16.2,45
1988,664,610,-136,-191,48,9.6,3653,41,17.9,87
1989,837,582,80,-129,138,8.6,3290,25,16.2,96
1990,613,642,-206,-302,60,9.1,3466,34,15.9,84
1991,701,696,-228,-295,50,8.5,3308,35,16.2,97
1992,660,615,-145,-304,112,10.2,3807,50,18.5,75
1993,675,705,-266,-324,40,7.7,3060,25,15.2,117
1994,720,722,-251,-325,80,9.4,3557,32,16.5,66
1995,715,649,-107,-213,52,9.6,3613,58,18.2,92
1996,674,690,-243,-332,23,8.3,3264,28,16.6,111
1997,573,701,-349,-380,-5,8.8,3494,37,16.7,97
1998,655,581,-91,-218,79,8.4,3181,23,16.3,105
1999,614,675,-315,-321,17,9.2,3438,24,16.1,81
2000,690,671,-222,-309,61,8.8,3354,31,15.0,96
2001,615,580,-133,-242,64,7.8,3223,41,17.0,120
2002,600,582,-148,-255,33,8.8,3295,21,15.4,85
2003,760,611,-21,-199,114,8.4,3279,41,16.9,116
2004,703,680,-158,-304,96,9.1,3479,58,17.8,107
2005,597,616,-204,-302,108,9.6,3594,24,16.5,76
2006,646,636,-175,-262,56,9.1,3610,53,18.6,102
2007,619,665,-219,-378,81,9.0,3568,64,19.7,112
2008,688,595,-83,-149,37,8.8,3353,23,15.1,102
2009,671,614,-118,-273,63,9.4,3524,38,17.7,92
2010,616,624,-204,-261,47,9.6,3676,46,18.5,92
2011,682,565,-66,-140,33,8.0,3176,18,14.7,105
2012,658,627,-142,-290,33,9.5,3538,34,16.1,80
2013,642,616,-152,-265,59,9.1,3496,40,17.6,89
2014,607,617,-191,-318,97,9.6,3642,37,17.1,82
2015,634,602,-138,-318,83,8.8,3398,41,17.1,97
2016,699,612,-81,-229,107,9.0,3441,33,16.6,90
2016
2017,520,646,-305,-369,57,10.8,3983,47,18.8,65
2018,750,579,-7,-216,99,9.5,3511,41,18.3,89
2019,542,667,-315,-354,5,10.9,4042,55,17.5,64
2020,638,654,-181,-249,73,10.4,3873,58,19.1,71
2021,643,740,-326,-429,12,9.8,3709,45,18.4,98
2022,568,642,-272,-397,125,10.0,3769,53,18.2,84
2023,662,721,-339,-403,73,10.3,3812,33,17.0,55
2024,613,756,-406,-407,-1,11.1,4135,67,19.7,55
2025,595,657,-266,-302,52,11.0,4074,57,19.2,59
2026,672,762,-342,-437,67,9.7,3580,40,17.3,82
2027,709,735,-303,-287,-1,10.9,3994,53,17.8,70
2028,516,653,-333,-361,63,11.1,4064,67,19.0,50
2029,641,749,-368,-363,8,10.0,3802,57,19.0,82
2030,538,770,-471,-506,34,9.8,3711,52,18.5,101
2031,605,638,-224,-333,70,10.8,3968,55,17.5,65
2032,579,597,-193,-326,125,9.6,3600,37,16.9,87
2033,659,620,-125,-277,105,9.5,3570,38,16.9,79
2034,557,637,-277,-374,51,9.8,3706,43,17.5,73
2035,553,630,-278,-369,53,10.4,3920,41,16.8,68
2036,675,572,-79,-204,47,10.2,3767,31,16.0,46
2037,603,614,-209,-320,102,10.0,3743,34,17.3,84
2038,729,621,-74,-306,161,10.6,3940,51,17.5,74
2039,579,616,-226,-332,69,10.0,3728,45,17.2,70
2040,500,659,-364,-454,101,10.9,4013,50,17.8,48
2041,669,638,-167,-277,103,10.4,3870,48,18.0,74
2042,643,649,-194,-327,112,10.8,3975,61,18.5,61
2043,742,646,-99,-288,120,10.4,3818,52,18.8,73
2044,676,630,-124,-308,142,9.9,3744,58,18.1,89
2045,640,595,-138,-287,116,10.2,3787,60,17.5,83
2046,665,630,-154,-265,79,10.6,3956,47,16.9,71
