year,annual-hydric-deficit
1987,220
1988,174
1989,-253
1990,85
1991,87
1992,-19
1993,-142
1994,52
1995,45
1996,-50
1997,-122
1998,-89
1999,132
2000,-83
2001,17
2002,-124
2003,-310
2004,156
2005,-139
2006,22
2007,33
2008,184
2009,-42
2010,129
2011,-237
2012,-99
2013,-42
2014,-15
2015,-326
2016,89
