year,annual-estival-days
1987,44
1988,37
1989,70
1990,60
1991,69
1992,54
1993,42
1994,52
1995,52
1996,51
1997,61
1998,49
1999,55
2000,59
2001,53
2002,42
2003,93
2004,55
2005,70
2006,64
2007,41
2008,52
2009,66
2010,60
2011,66
2012,63
2013,54
2014,41
2015,62
2016,59
