year,annual-hydric-deficit
1987,-104
1988,-46
1989,-447
1990,-417
1991,-278
1992,-153
1993,-111
1994,-119
1995,-195
1996,-124
1997,-308
1998,-187
1999,74
2000,3
2001,-89
2002,-8
2003,-267
2004,-291
2005,-434
2006,-67
2007,-71
2008,-76
2009,-181
2010,-179
2011,-359
2012,-34
2013,-12
2014,29
2015,-307
2016,-196
