year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,16,1,-101,4,0,-276,52,19,54
1988,8,0,-53,5,5,-238,51,9,61
1989,11,2,-137,6,1,-350,54,20,40
1990,11,0,-128,6,4,-321,66,7,80
1991,2,0,-42,1,1,-176,61,14,51
1992,19,0,-123,4,2,-325,57,9,56
1993,6,0,-77,3,0,-294,60,14,80
1994,8,0,-155,5,1,-405,53,20,56
1995,9,0,-92,6,1,-183,62,16,108
1996,12,0,-195,3,0,-387,57,3,68
1997,8,0,-161,4,0,-360,56,24,34
1998,15,1,-128,8,1,-332,50,12,108
1999,14,0,-152,8,1,-387,48,7,93
2000,6,3,-76,5,0,-268,63,11,82
2001,6,0,-83,4,1,-185,63,11,88
2002,15,0,-97,5,1,-184,66,19,179
2003,7,2,-76,2,1,-217,60,1,45
2004,8,0,-97,9,1,-299,58,17,82
2005,10,0,-12,7,0,-156,64,8,84
2006,13,0,-160,7,0,-344,48,15,60
2007,11,0,13,4,1,-165,72,21,72
2008,14,4,-90,6,0,-296,57,20,12
2009,13,0,-16,6,3,-215,63,21,27
2010,4,5,16,5,0,-196,78,18,67
2011,7,1,-63,4,3,-251,59,4,77
2012,11,1,-116,6,6,-267,67,15,82
2013,25,0,-168,6,0,-321,50,15,90
2014,7,0,-94,4,0,-162,53,10,65
2015,25,3,-135,8,8,-374,61,21,83
2016,15,1,-107,6,0,-301,74,10,138
2016
2017,23,0,-147,8,5,-354,54,6,75
2018,39,0,-170,8,12,-451,35,9,43
2019,29,2,-123,4,8,-316,37,0,50
2020,23,0,-118,7,4,-379,51,4,13
2021,22,0,-149,4,13,-429,57,7,68
2022,20,0,-131,6,8,-344,49,5,48
2023,37,2,-218,6,4,-483,51,13,25
2024,47,0,-256,6,6,-495,36,4,50
2025,12,0,-129,6,2,-314,51,7,62
2026,23,3,-191,9,0,-439,47,1,102
2027,21,0,-138,7,2,-401,49,7,45
2028,25,3,-101,7,0,-355,48,4,57
2029,25,0,-218,7,1,-474,50,8,52
2030,22,1,-186,7,3,-469,65,5,57
2031,25,0,-105,8,2,-320,55,7,46
2032,17,1,-147,5,1,-345,46,12,98
2033,40,2,-203,8,1,-447,30,3,44
2034,13,1,-56,7,5,-316,62,6,34
2035,7,0,-53,7,1,-291,50,14,39
2036,27,1,-124,6,7,-374,48,2,48
2037,6,0,-103,7,1,-312,58,15,46
2038,18,0,-75,5,1,-253,49,8,115
2039,24,3,-82,7,0,-315,52,1,92
2040,28,0,-193,5,6,-392,42,1,21
2041,24,0,-126,4,2,-307,44,5,75
2042,27,3,-142,8,5,-387,41,12,41
2043,25,0,-127,8,4,-399,57,12,28
2044,20,1,-138,6,5,-399,50,6,26
2045,27,1,-109,8,1,-305,44,15,83
2046,24,0,-150,6,4,-386,49,0,43
