year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,621,631,-227,-354,35,11.0,4053,28,16.6,36
1988,606,656,-271,-345,41,11.5,4183,36,18.0,26
1989,734,640,-129,-442,186,11.2,4105,35,17.2,35
1990,588,630,-277,-388,29,12.0,4385,31,18.2,16
1991,881,719,-142,-336,34,11.5,4205,23,16.7,21
1992,616,674,-295,-434,85,11.7,4268,56,18.8,26
1993,729,763,-358,-427,15,11.3,4137,21,17.1,36
1994,693,780,-396,-543,142,11.5,4238,35,18.1,32
1995,833,602,5,-247,145,10.9,4002,36,18.3,54
1996,690,799,-459,-545,77,12.0,4372,32,18.2,18
1997,599,716,-401,-467,41,10.9,4025,19,17.0,46
1998,838,645,-31,-392,206,11.6,4258,39,18.1,43
1999,674,765,-417,-477,40,11.9,4345,39,18.1,19
2000,815,737,-215,-371,91,11.0,4019,30,17.7,42
2001,647,635,-201,-323,124,11.3,4151,40,18.5,41
2002,801,587,-31,-212,90,11.2,4138,28,17.0,34
2003,733,648,-132,-301,147,11.7,4289,35,18.4,44
2004,678,663,-221,-387,100,11.0,4030,41,18.5,56
2005,828,602,4,-225,130,11.5,4191,28,17.8,30
2006,671,656,-208,-391,66,11.7,4294,35,17.3,20
2007,815,610,-17,-229,88,11.3,4138,38,18.7,35
2008,621,649,-256,-428,129,11.5,4223,39,17.5,35
2009,734,625,-115,-299,97,11.1,4073,45,18.4,45
2010,732,602,-100,-285,106,10.5,3879,21,17.5,50
2011,734,645,-125,-322,78,11.6,4250,37,18.5,23
2012,593,621,-257,-336,11,11.3,4142,36,18.1,46
2013,767,667,-123,-377,127,12.2,4460,58,18.8,23
2014,730,627,-131,-263,70,12.0,4378,33,17.8,26
2015,639,665,-254,-424,64,11.4,4182,55,19.3,45
2016,621,606,-197,-306,79,11.3,4111,29,18.1,21
2016
2017,703,669,-184,-457,127,12.1,4428,65,19.8,27
2018,595,745,-370,-584,89,13.2,4836,96,21.0,19
2019,727,702,-214,-435,151,13.3,4862,62,19.0,20
2020,706,678,-202,-477,137,13.0,4749,60,19.8,15
2021,602,782,-473,-540,25,12.3,4486,64,20.6,21
2022,756,678,-141,-445,176,12.4,4539,69,20.2,22
2023,681,790,-457,-603,64,12.3,4489,71,18.5,27
2024,790,821,-329,-594,165,13.4,4891,94,20.2,12
2025,722,626,-113,-409,127,11.7,4269,34,17.9,16
2026,841,793,-279,-507,108,12.6,4628,50,18.4,28
2027,634,794,-468,-531,37,13.0,4729,59,19.6,16
2028,742,678,-169,-434,155,12.6,4617,72,19.7,24
2029,666,820,-491,-628,47,12.7,4636,56,18.6,17
2030,549,779,-535,-624,114,12.2,4443,60,19.6,23
2031,607,651,-269,-436,182,12.2,4466,55,18.8,28
2032,622,669,-277,-429,96,12.2,4457,51,19.1,25
2033,830,741,-123,-515,231,13.0,4742,81,19.5,29
2034,565,665,-335,-402,47,12.1,4448,46,19.1,29
2035,652,647,-215,-398,68,11.8,4322,44,17.8,23
2036,687,689,-242,-459,119,13.0,4758,63,19.5,18
2037,721,650,-160,-429,143,11.9,4398,46,18.9,34
2038,619,656,-249,-309,22,11.7,4308,50,18.5,30
2039,718,656,-168,-339,145,12.5,4582,61,19.0,31
2040,734,710,-217,-508,168,12.9,4733,61,18.5,18
2041,778,655,-88,-367,186,12.3,4503,47,18.2,23
2042,640,711,-291,-485,153,12.5,4551,80,20.2,40
2043,760,690,-149,-465,155,12.1,4424,79,20.5,32
2044,607,687,-296,-506,150,12.2,4489,57,19.7,27
2045,825,677,-69,-396,177,12.5,4575,64,19.5,26
2046,698,680,-206,-468,142,12.9,4731,60,19.9,27
