year,annual-estival-days
1987,13
1988,25
1989,43
1990,30
1991,27
1992,51
1993,21
1994,37
1995,49
1996,24
1997,47
1998,20
1999,41
2000,28
2001,27
2002,41
2003,59
2004,23
2005,34
2006,49
2007,32
2008,29
2009,35
2010,37
2011,26
2012,25
2013,25
2014,36
2015,36
2016,40
