year,annual-average-temperature
1987,8.9
1988,10.4
1989,11.4
1990,11.3
1991,10.3
1992,10.4
1993,10.4
1994,11.2
1995,11.0
1996,9.1
1997,10.5
1998,10.1
1999,10.8
2000,11.0
2001,10.4
2002,10.9
2003,10.7
2004,10.5
2005,11.3
2006,11.6
2007,11.4
2008,10.6
2009,10.7
2010,9.3
2011,11.5
2012,10.4
2013,9.9
2014,11.7
2015,11.1
2016,10.9
