year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,873,517,166,2,83,9.2,3431,8,15.6,51
1988,819,528,99,-200,142,8.9,3371,17,16.0,80
1989,830,542,95,-73,91,9.2,3437,16,16.3,88
1990,935,550,188,-123,162,8.9,3348,26,16.3,76
1991,899,620,27,-160,98,8.3,3080,7,15.2,98
1992,857,527,150,-29,101,9.4,3470,18,15.1,77
1993,763,659,-188,-265,9,8.7,3236,19,16.2,86
1994,1089,657,187,-90,146,8.4,3181,12,15.5,87
1995,1196,537,484,114,136,9.0,3446,14,16.0,61
1996,852,651,-105,-182,28,9.3,3528,5,14.6,68
1997,1041,667,99,-227,162,10.1,3720,25,17.8,47
1998,968,538,234,54,77,9.6,3642,22,16.9,62
1999,782,664,-180,-215,0,9.2,3442,18,16.5,72
2000,932,691,0,-278,110,9.2,3457,27,17.2,84
2001,838,510,157,-61,92,8.4,3231,20,16.6,110
2002,995,533,281,-60,203,9.5,3571,23,16.8,64
2003,993,548,263,-119,233,9.6,3558,29,17.2,62
2004,839,549,71,-105,61,9.5,3539,14,15.4,69
2005,736,518,22,-200,99,8.9,3322,11,15.3,87
2006,891,538,169,-90,141,9.0,3384,19,16.1,84
2007,957,542,230,-140,216,9.5,3595,18,16.2,82
2008,702,561,-50,-244,79,8.8,3377,23,16.4,95
2009,913,539,193,-110,236,9.4,3557,32,16.6,74
2010,899,545,166,-41,120,9.6,3610,10,15.8,65
2011,839,536,118,-89,34,9.1,3437,19,15.6,75
2012,815,553,68,-170,181,9.5,3550,30,17.6,75
2013,1033,513,326,2,140,8.7,3251,15,15.7,83
2014,913,549,183,-92,127,9.1,3401,15,16.3,89
2015,872,557,135,-157,206,10.4,3854,32,18.5,56
2016,871,558,127,-157,198,9.2,3425,18,16.3,75
2016
2017,950,569,186,-110,146,11.2,4088,32,16.2,26
2018,936,534,206,-187,231,9.8,3628,11,15.3,49
2019,1013,567,267,-77,220,10.5,3873,31,16.8,49
2020,946,552,201,-60,121,10.0,3659,27,16.4,64
2021,870,675,-83,-239,57,10.8,3971,30,17.7,50
2022,856,539,124,-119,154,9.7,3580,27,16.7,78
2023,745,699,-273,-308,10,10.2,3776,42,17.6,60
2024,908,665,-38,-274,155,10.1,3714,22,16.2,53
2025,950,516,251,-86,201,9.9,3642,27,17.4,45
2026,819,701,-196,-332,58,10.9,3989,22,17.0,37
2027,980,664,67,-249,166,10.2,3786,33,17.7,58
2028,752,550,12,-159,115,10.3,3846,20,16.9,64
2029,1134,731,99,-251,320,10.6,3876,25,15.9,43
2030,795,654,-134,-305,116,10.9,3991,29,18.2,31
2031,874,576,103,-95,173,10.5,3890,36,17.2,60
2032,1029,562,271,-94,222,10.2,3822,28,16.1,50
2033,910,534,171,-60,163,10.3,3768,17,16.2,51
2034,896,522,186,-95,107,9.3,3457,10,15.6,56
2035,970,499,262,49,111,10.5,3854,14,15.8,40
2036,891,575,132,-141,169,10.5,3892,47,18.8,44
2037,972,538,234,-23,194,10.0,3727,20,16.4,50
2038,885,561,124,-71,99,10.2,3764,35,16.9,67
2039,836,586,58,-257,212,11.0,4057,32,18.2,41
2040,755,569,-14,-241,105,10.2,3739,25,17.3,54
2041,848,590,71,-264,245,10.5,3879,48,18.2,46
2042,896,579,127,-227,251,11.1,4073,35,17.5,44
2043,818,545,67,-75,61,10.1,3744,19,15.9,79
2044,796,571,40,-155,113,10.9,4019,47,17.7,45
2045,898,548,158,-179,220,10.3,3771,24,17.1,47
2046,778,599,-25,-258,127,11.5,4210,38,16.8,34
