year,annual-average-temperature
1987,9.7
1988,10.8
1989,11.2
1990,11.3
1991,10.0
1992,10.8
1993,10.1
1994,11.3
1995,11.2
1996,9.9
1997,11.1
1998,10.7
1999,11.5
2000,11.2
2001,11.0
2002,11.4
2003,11.6
2004,10.7
2005,11.1
2006,11.3
2007,11.2
2008,10.6
2009,10.7
2010,9.9
2011,11.7
2012,10.6
2013,10.4
2014,11.6
2015,11.4
2016,10.8
