year,annual-estival-days
1987,25
1988,17
1989,55
1990,48
1991,36
1992,22
1993,12
1994,29
1995,44
1996,33
1997,36
1998,24
1999,37
2000,21
2001,32
2002,19
2003,66
2004,34
2005,37
2006,47
2007,10
2008,15
2009,32
2010,38
2011,28
2012,20
2013,35
2014,16
2015,37
2016,36
