year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,760,544,21,-165,118,10.1,3714,13,16.2,55
1988,625,587,-154,-327,104,10.6,3909,41,18.3,48
1989,665,557,-83,-319,94,10.1,3746,10,15.8,48
1990,882,550,133,-188,147,9.9,3662,17,16.4,42
1991,861,621,-25,-275,132,9.9,3676,11,16.5,49
1992,792,556,32,-184,157,10.1,3691,20,17.0,48
1993,698,725,-327,-397,57,9.9,3660,29,17.4,63
1994,744,688,-222,-385,57,10.1,3720,21,17.2,39
1995,702,518,0,-241,207,9.0,3327,18,15.6,74
1996,764,664,-188,-347,77,9.8,3604,16,16.3,52
1997,648,689,-303,-405,56,10.1,3691,22,17.4,55
1998,745,576,-19,-247,133,10.3,3812,36,17.8,37
1999,810,714,-193,-329,19,10.7,3895,23,16.7,34
2000,897,642,-11,-326,161,10.2,3729,19,16.2,47
2001,599,544,-144,-250,46,11.0,4029,23,16.7,30
2002,849,557,110,-141,129,10.0,3676,20,16.6,50
2003,699,552,-38,-320,171,9.3,3428,18,16.4,63
2004,845,573,71,-215,171,9.6,3583,29,16.4,66
2005,786,533,83,-219,169,9.4,3461,22,16.4,58
2006,800,584,14,-228,133,11.0,4045,36,18.3,35
2007,654,569,-95,-241,29,9.7,3562,27,17.3,64
2008,681,588,-99,-371,132,10.0,3691,23,16.0,46
2009,804,528,81,-228,192,9.6,3528,14,15.4,48
2010,565,567,-205,-266,54,10.6,3890,27,17.1,49
2011,806,565,49,-258,157,9.9,3636,13,15.1,53
2012,706,546,-43,-260,101,10.2,3735,14,16.3,51
2013,691,598,-100,-249,100,10.9,3996,37,18.1,24
2014,665,594,-110,-322,102,9.8,3644,32,17.8,58
2015,683,541,-55,-239,105,9.9,3633,10,14.7,39
2016,632,540,-93,-244,75,9.3,3468,11,15.6,61
2016
2017,732,609,-89,-366,180,11.9,4342,47,19.0,22
2018,704,603,-105,-356,211,11.8,4315,45,18.9,30
2019,742,595,-36,-322,109,11.1,4083,32,17.7,28
2020,790,559,31,-247,165,11.0,4019,15,16.4,29
2021,744,694,-212,-340,49,10.9,4008,30,18.1,43
2022,696,534,-40,-232,103,10.3,3783,27,16.8,43
2023,721,752,-360,-487,120,10.8,3966,37,17.6,56
2024,579,774,-482,-648,145,11.8,4337,51,19.2,34
2025,746,563,-11,-236,160,10.9,3987,18,16.7,27
2026,704,698,-313,-443,71,11.1,4049,27,16.9,28
2027,703,648,-204,-401,124,11.1,4050,20,16.9,31
2028,763,596,-26,-295,217,11.1,4086,41,18.4,38
2029,794,744,-247,-409,132,11.6,4260,40,18.5,27
2030,569,698,-410,-546,48,11.3,4144,40,17.8,40
2031,791,573,31,-240,175,10.8,3951,30,16.9,36
2032,736,584,-46,-294,176,11.3,4162,41,17.5,41
2033,819,567,64,-207,220,10.7,3915,29,17.5,35
2034,621,597,-186,-353,129,10.7,3973,31,16.7,45
2035,661,583,-129,-386,154,11.4,4181,41,18.2,23
2036,846,578,59,-247,196,11.2,4124,30,18.0,40
2037,893,562,118,-214,178,11.2,4095,37,17.7,42
2038,711,584,-73,-254,107,10.7,3917,31,17.7,38
2039,633,570,-130,-340,138,10.7,3927,21,16.7,46
2040,797,616,-35,-291,110,12.2,4451,48,18.7,20
2041,666,574,-106,-282,115,10.9,3976,32,17.9,32
2042,561,582,-227,-354,47,10.8,3941,19,16.4,46
2043,730,575,-42,-218,85,11.4,4152,22,17.2,26
2044,673,580,-102,-317,113,10.7,3907,28,17.5,42
2045,791,586,5,-311,152,11.2,4082,18,16.4,20
2046,644,597,-157,-332,74,11.1,4052,34,17.6,29

min,500,500,,,,8,2800,,14
max,1000,1000,,,,14,4800,,22
steps,11,11,,,,7,11,,5
decimal
