year,annual-estival-days
1987,44
1988,40
1989,53
1990,43
1991,48
1992,56
1993,49
1994,58
1995,48
1996,46
1997,51
1998,40
1999,36
2000,39
2001,39
2002,36
2003,86
2004,54
2005,53
2006,63
2007,59
2008,58
2009,61
2010,45
2011,58
2012,62
2013,60
2014,47
2015,61
2016,64

min,16
max,130
steps,9
decimal
