year,annual-hydric-deficit
1987,195
1988,297
1989,60
1990,-57
1991,72
1992,98
1993,145
1994,181
1995,308
1996,93
1997,-59
1998,791
1999,1208
2000,990
2001,1037
2002,1232
2003,-160
2004,-15
2005,-8
2006,27
2007,101
2008,-7
2009,10
2010,160
2011,-1
2012,163
2013,121
2014,17
2015,-103
2016,197
