year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,998,542,283,112,114,8.9,3380,23,15.3,89
1988,992,571,265,-6,144,9.2,3592,40,17.0,87
1989,910,564,193,-114,144,8.2,3252,32,16.1,104
1990,912,529,220,-14,146,8.0,3130,11,15.2,94
1991,836,599,19,-69,42,9.1,3475,29,16.4,94
1992,739,581,-27,-152,89,10.0,3767,45,17.6,72
1993,877,657,19,-170,84,8.7,3309,24,16.8,100
1994,1013,617,172,-3,143,9.7,3671,19,16.1,58
1995,1222,553,511,195,210,8.5,3433,30,16.8,107
1996,689,666,-196,-331,50,8.7,3384,18,15.7,94
1997,968,615,148,-118,139,8.7,3431,24,16.0,89
1998,1046,555,324,56,194,9.6,3647,23,15.8,78
1999,1075,666,174,-46,182,9.2,3575,25,16.0,95
2000,821,588,20,-179,135,8.7,3298,13,15.3,83
2001,1011,581,277,-40,161,9.4,3537,33,16.9,88
2002,1012,507,350,61,200,7.6,3062,12,15.5,113
2003,843,581,108,-110,73,9.2,3518,49,17.9,88
2004,833,597,76,-167,179,9.1,3586,48,18.5,107
2005,882,573,149,-44,76,8.3,3284,28,16.8,107
2006,778,565,50,-146,107,9.1,3542,33,16.8,85
2007,1052,551,349,-9,203,8.1,3321,23,16.9,114
2008,981,636,185,-34,129,9.8,3754,44,17.5,84
2009,1049,595,291,46,137,9.5,3604,43,16.5,85
2010,923,529,241,51,102,7.7,3213,25,16.8,115
2011,839,588,93,-110,93,9.3,3488,32,17.3,89
2012,951,552,239,-16,153,8.0,3200,20,16.2,115
2013,954,570,224,-24,151,8.6,3317,37,17.1,114
2014,1045,577,292,111,136,9.9,3751,32,15.2,80
2015,920,548,209,47,46,8.1,3234,24,17.0,104
2016,782,604,19,-139,71,9.2,3526,41,18.2,100
2016
2017,921,670,86,-158,136,11.4,4175,88,19.6,71
2018,873,572,124,-39,78,10.5,3849,58,18.3,67
2019,788,618,-3,-187,165,11.1,4126,65,17.5,70
2020,1006,585,255,-33,204,10.4,3842,41,17.7,72
2021,812,711,-112,-284,141,10.5,3895,53,17.7,68
2022,915,567,182,47,110,9.6,3581,43,17.1,85
2023,961,699,20,-113,69,10.9,4006,64,18.4,72
2024,814,690,-77,-274,116,10.5,3935,53,19.1,70
2025,826,601,63,-121,158,10.4,3882,54,18.7,61
2026,837,634,-9,-171,77,8.8,3409,45,18.2,122
2027,864,650,3,-128,61,9.6,3583,37,18.1,102
2028,876,602,108,-177,178,10.5,3928,51,17.9,60
2029,744,710,-208,-321,95,10.7,3995,57,17.8,73
2030,766,720,-151,-327,134,10.9,4042,80,19.9,70
2031,844,545,135,-96,151,9.7,3632,34,17.3,68
2032,1022,562,296,33,161,9.7,3674,39,17.7,93
2033,657,562,-72,-164,22,9.0,3409,42,17.0,105
2034,923,626,105,-169,168,11.6,4278,55,19.0,44
2035,961,606,194,-65,164,10.7,3951,65,19.6,63
2036,995,574,256,25,129,10.2,3824,44,18.4,77
2037,1045,594,278,21,142,11.1,4092,51,19.3,52
2038,912,633,115,-89,110,11.1,4096,65,18.8,69
2039,847,586,72,-182,162,11.5,4229,54,17.9,42
2040,819,588,45,-83,87,10.1,3814,63,17.6,101
2041,930,607,161,-81,141,10.6,3882,53,18.4,80
2042,785,590,29,-126,125,10.8,3977,62,18.2,66
2043,846,610,66,-175,184,10.7,3969,47,17.9,70
2044,983,564,240,34,136,11.2,4128,47,18.4,40
2045,946,590,195,-113,154,10.5,3855,44,18.0,52
2046,934,618,155,-42,79,10.1,3742,50,17.7,82
