year,annual-hydric-deficit
1987,138
1988,350
1989,-273
1990,134
1991,113
1992,381
1993,414
1994,555
1995,268
1996,115
1997,23
1998,33
1999,162
2000,254
2001,252
2002,142
2003,-29
2004,138
2005,-134
2006,65
2007,297
2008,334
2009,-31
2010,40
2011,-93
2012,146
2013,428
2014,454
2015,-23
2016,365
