year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1363,9,-232,2
1988,1138,8,-304,9
1989,1235,9,-230,19
1990,1300,9,-256,9
1991,1167,9,-294,6
1992,1168,11,-170,11
1993,1153,9,-406,18
1994,1371,8,-362,15
1995,1167,9,-242,7
1996,1006,7,-333,16
1997,1269,8,-195,16
1998,1221,8,-159,8
1999,1375,10,-371,4
2000,927,6,-233,3
2001,1085,9,-285,10
2002,1158,7,-290,15
2003,1118,8,-223,16
2004,829,7,-206,15
2005,1197,9,-214,8
2006,1027,7,-140,12
2007,1183,7,-169,5
2008,1269,7,-243,9
2009,1234,9,-259,2
2010,1086,8,-242,9
2011,1113,8,-246,10
2012,1416,8,-289,1
2013,1024,6,-183,9
2014,1413,8,-220,4
2015,1179,8,-216,13
2016,1394,9,-209,5
2016
2017,1533,9,-266,9
2018,1337,9,-284,4
2019,1556,9,-326,5
2020,1262,10,-276,15
2021,1219,7,-475,14
2022,1044,6,-231,13
2023,1028,9,-335,11
2024,965,7,-284,5
2025,1534,9,-370,4
2026,1512,12,-536,0
2027,1388,7,-419,7
2028,1406,8,-217,3
2029,1239,9,-394,7
2030,1200,9,-354,6
2031,1391,8,-347,6
2032,1722,10,-370,0
2033,1308,9,-226,1
2034,1365,9,-334,8
2035,1276,8,-281,8
2036,1279,8,-176,12
2037,1191,10,-247,3
2038,1189,9,-268,10
2039,1013,9,-224,12
2040,1150,9,-116,4
2041,1359,9,-232,4
2042,1172,9,-331,11
2043,1246,8,-241,2
2044,1282,9,-258,1
2045,1254,8,-214,2
2046,1036,7,-142,4

min,,4
max,,17
steps,,8
decimal
