year,annual-average-temperature
1987,13.8
1988,14.0
1989,13.6
1990,14.4
1991,13.7
1992,14.6
1993,14.5
1994,15.4
1995,14.0
1996,13.8
1997,14.2
1998,14.6
1999,14.6
2000,15.2
2001,15.0
2002,14.6
2003,15.0
2004,14.1
2005,14.0
2006,15.3
2007,14.7
2008,14.9
2009,14.8
2010,15.1
2011,15.3
2012,15.1
2013,14.7
2014,15.9
2015,16.0
2016,15.3
