year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,311,869,-869,-768,-23,15.8,5751,105,22.9,3
1988,349,855,-803,-764,-20,15.5,5640,90,22.8,1
1989,344,891,-880,-785,8,16.1,5879,100,23.5,1
1990,409,902,-776,-797,27,15.7,5745,104,23.6,3
1991,351,1012,-1050,-892,-58,16.0,5824,109,23.5,3
1992,606,882,-558,-755,168,15.7,5722,110,23.0,0
1993,384,926,-924,-860,6,15.2,5536,94,23.1,3
1994,277,922,-1001,-826,-84,14.7,5365,94,22.1,2
1995,365,858,-790,-795,96,15.8,5749,109,23.8,2
1996,362,946,-939,-873,-44,15.1,5520,108,22.9,3
1997,406,1004,-975,-938,-27,15.2,5562,111,23.4,5
1998,364,841,-761,-726,21,15.3,5617,99,23.4,3
1999,354,942,-959,-870,-41,15.5,5652,87,22.5,3
2000,448,1022,-952,-884,-6,15.7,5719,113,24.1,3
2001,495,855,-679,-720,51,15.9,5809,103,23.6,5
2002,387,873,-783,-731,-3,15.5,5685,107,22.7,4
2003,353,855,-803,-739,-48,15.5,5640,99,22.2,3
2004,374,849,-784,-734,-21,14.9,5438,79,22.3,3
2005,451,896,-750,-782,56,16.0,5843,121,23.0,3
2006,452,858,-685,-670,36,15.1,5519,94,22.6,3
2007,383,896,-808,-735,-40,15.5,5675,99,23.1,3
2008,283,858,-862,-776,-29,15.3,5601,87,22.5,6
2009,301,886,-870,-815,-25,15.4,5634,92,22.6,3
2010,355,920,-863,-832,5,15.9,5830,106,23.2,5
2011,478,873,-715,-789,134,16.0,5829,105,22.7,0
2012,286,851,-883,-754,-31,15.7,5716,107,24.5,2
2013,484,828,-633,-684,-6,14.9,5439,86,23.1,3
2014,382,859,-771,-730,0,15.5,5660,96,23.1,0
2015,346,811,-751,-658,-49,14.8,5415,96,22.4,2
2016,440,830,-682,-677,47,15.1,5529,93,23.1,0
2016
2017,374,952,-897,-821,-50,16.9,6169,125,25.2,0
2018,492,888,-714,-793,103,16.6,6058,112,24.0,0
2019,489,890,-707,-742,69,16.4,5986,107,23.6,0
2020,369,861,-805,-749,-12,16.3,5961,109,23.9,0
2021,488,980,-878,-850,36,16.0,5830,103,24.0,0
2022,524,897,-676,-770,117,16.6,6059,120,23.8,0
2023,272,984,-1128,-891,-113,16.1,5885,99,23.1,3
2024,463,952,-873,-798,-61,15.7,5733,110,23.8,1
2025,244,930,-991,-886,-38,16.5,6012,131,24.3,0
2026,418,1003,-970,-917,42,17.1,6229,100,24.2,0
2027,533,1000,-860,-834,36,16.8,6142,109,24.0,0
2028,608,869,-562,-696,180,16.3,5982,93,24.0,0
2029,366,980,-997,-883,-17,16.3,5957,116,24.2,0
2030,491,1009,-952,-883,20,16.6,6065,116,24.0,3
2031,609,864,-572,-642,111,16.6,6065,114,23.7,0
2032,340,926,-918,-725,-125,17.0,6210,123,23.9,0
2033,330,973,-963,-898,-16,17.2,6260,136,25.4,2
2034,506,901,-734,-701,49,17.0,6220,115,24.3,0
2035,428,906,-766,-759,-17,16.3,5948,114,23.2,1
2036,405,901,-793,-798,33,16.1,5875,104,24.1,0
2037,433,916,-784,-820,46,17.0,6195,126,24.9,0
2038,381,933,-889,-752,-77,17.1,6229,121,25.7,1
2039,480,902,-722,-698,9,16.5,6037,129,24.5,1
2040,499,891,-708,-839,187,16.7,6102,108,23.7,0
2041,474,894,-708,-771,99,16.3,5946,103,24.3,0
2042,499,929,-729,-794,131,16.8,6129,115,24.6,0
2043,455,921,-764,-820,72,16.4,5982,120,24.8,5
2044,423,888,-762,-824,73,16.1,5899,104,23.8,2
2045,460,963,-807,-761,0,16.8,6130,137,24.3,0
2046,308,955,-967,-887,-68,17.3,6323,133,24.1,2
