year,annual-average-temperature
1987,17.3
1988,16.7
1989,17.5
1990,17.1
1991,17.2
1992,17.1
1993,16.0
1994,17.3
1995,18.4
1996,16.8
1997,17.7
1998,17.3
1999,17.1
2000,16.9
2001,17.3
2002,17.3
2003,17.7
2004,17.3
2005,17.1
2006,18.0
2007,16.6
2008,16.9
2009,17.8
2010,17.2
2011,17.7
2012,16.9
2013,17.2
2014,17.5
2015,17.9
2016,18.2
