year,annual-frozen-days
1987,11
1988,9
1989,3
1990,0
1991,0
1992,4
1993,4
1994,3
1995,2
1996,3
1997,1
1998,14
1999,9
2000,10
2001,7
2002,0
2003,6
2004,2
2005,36
2006,12
2007,6
2008,4
2009,7
2010,5
2011,6
2012,19
2013,2
2014,3
2015,9
2016,1
