year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,479,1103,-986,-1045,0,17.3,6311,151,26.0,2
1988,321,1121,-1193,-1036,-97,18.0,6577,169,26.3,4
1989,365,1006,-1032,-890,-51,16.5,6038,142,25.4,5
1990,525,1157,-1024,-1077,-92,18.2,6643,174,27.9,7
1991,489,1157,-1095,-1076,-26,17.1,6238,143,26.9,9
1992,461,1116,-1042,-1007,-68,17.9,6551,159,27.8,2
1993,410,1110,-1118,-1032,-44,17.3,6331,162,25.7,3
1994,384,1112,-1170,-1043,-88,16.3,5981,146,25.6,13
1995,385,1098,-1091,-975,-89,17.7,6477,163,26.4,2
1996,382,1180,-1191,-1066,-61,17.9,6542,155,28.6,2
1997,651,1108,-929,-987,-67,17.7,6451,168,25.8,1
1998,568,1043,-820,-884,76,16.4,5991,140,26.1,5
1999,397,1111,-1114,-1040,-20,17.0,6206,150,25.9,7
2000,325,1152,-1287,-1065,-102,17.3,6327,160,26.9,19
2001,425,1158,-1110,-1056,-33,18.4,6716,170,27.3,10
2002,450,1098,-1032,-958,-88,17.7,6466,156,25.8,3
2003,413,1113,-1063,-1039,-55,17.5,6375,157,26.5,4
2004,521,1170,-1023,-1108,27,18.2,6635,157,27.8,9
2005,461,1038,-964,-923,9,17.2,6276,162,25.3,11
2006,437,1058,-977,-961,-44,16.2,5934,136,26.9,10
2007,417,1069,-1054,-962,-98,17.5,6400,150,26.4,2
2008,647,1073,-792,-974,28,17.7,6455,137,27.2,3
2009,657,1051,-762,-906,36,17.0,6221,141,26.0,4
2010,528,1071,-944,-955,37,17.8,6519,150,27.0,1
2011,528,1083,-915,-1026,57,16.8,6136,139,25.4,2
2012,457,1122,-1031,-1021,-60,17.4,6367,171,27.0,6
2013,359,1111,-1104,-1048,-33,17.1,6242,158,25.1,12
2014,389,1121,-1111,-1045,4,17.8,6508,163,27.2,3
2015,505,1109,-964,-957,-24,17.1,6257,137,26.6,8
2016,537,1087,-947,-1023,34,17.7,6478,173,26.2,7
2016
2017,479,1103,-986,-1045,0,17.3,6311,151,26.0,2
2018,321,1121,-1193,-1036,-97,18.0,6577,169,26.3,4
2019,365,1006,-1032,-890,-51,16.5,6038,142,25.4,5
2020,525,1157,-1024,-1077,-92,18.2,6643,174,27.9,7
2021,489,1157,-1095,-1076,-26,17.1,6238,143,26.9,9
2022,461,1116,-1042,-1007,-68,17.9,6551,159,27.8,2
2023,410,1110,-1118,-1032,-44,17.3,6331,162,25.7,3
2024,384,1112,-1170,-1043,-88,16.3,5981,146,25.6,13
2025,385,1098,-1091,-975,-89,17.7,6477,163,26.4,2
2026,382,1180,-1191,-1066,-61,17.9,6542,155,28.6,2
2027,651,1108,-929,-987,-67,17.7,6451,168,25.8,1
2028,568,1043,-820,-884,76,16.4,5991,140,26.1,5
2029,397,1111,-1114,-1040,-20,17.0,6206,150,25.9,7
2030,325,1152,-1287,-1065,-102,17.3,6327,160,26.9,19
2031,425,1158,-1110,-1056,-33,18.4,6716,170,27.3,10
2032,450,1098,-1032,-958,-88,17.7,6466,156,25.8,3
2033,413,1113,-1063,-1039,-55,17.5,6375,157,26.5,4
2034,521,1170,-1023,-1108,27,18.2,6635,157,27.8,9
2035,461,1038,-964,-923,9,17.2,6276,162,25.3,11
2036,437,1058,-977,-961,-44,16.2,5934,136,26.9,10
2037,417,1069,-1054,-962,-98,17.5,6400,150,26.4,2
2038,647,1073,-792,-974,28,17.7,6455,137,27.2,3
2039,657,1051,-762,-906,36,17.0,6221,141,26.0,4
2040,528,1071,-944,-955,37,17.8,6519,150,27.0,1
2041,528,1083,-915,-1026,57,16.8,6136,139,25.4,2
2042,457,1122,-1031,-1021,-60,17.4,6367,171,27.0,6
2043,359,1111,-1104,-1048,-33,17.1,6242,158,25.1,12
2044,389,1121,-1111,-1045,4,17.8,6508,163,27.2,3
2045,505,1109,-964,-957,-24,17.1,6257,137,26.6,8
2046,537,1087,-947,-1023,34,17.7,6478,173,26.2,7
