year,annual-estival-days
1987,137
1988,127
1989,147
1990,131
1991,137
1992,136
1993,100
1994,139
1995,175
1996,134
1997,151
1998,135
1999,144
2000,143
2001,138
2002,143
2003,151
2004,149
2005,164
2006,171
2007,144
2008,148
2009,174
2010,139
2011,173
2012,147
2013,141
2014,171
2015,163
2016,158
