year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,624,663,-250,-361,74,10.5,3871,35,17.9,72
1988,805,678,-85,-189,28,10.2,3754,32,17.0,65
1989,786,646,-73,-249,35,9.5,3529,27,16.8,77
1990,773,675,-121,-258,62,10.9,4030,50,19.3,54
1991,752,735,-241,-374,124,9.3,3464,29,16.8,77
1992,806,644,-70,-212,118,10.4,3867,23,16.5,68
1993,704,744,-366,-376,5,10.5,3891,37,17.2,55
1994,682,771,-389,-457,68,10.4,3852,37,17.4,84
1995,754,662,-124,-364,127,9.7,3670,39,16.9,70
1996,718,759,-333,-443,-17,10.5,3867,35,17.3,61
1997,697,747,-335,-476,101,9.9,3625,21,16.3,71
1998,753,642,-116,-393,171,10.4,3869,35,17.9,72
1999,848,720,-184,-271,88,9.7,3596,28,17.1,85
2000,712,780,-349,-431,49,10.5,3909,51,18.4,64
2001,725,639,-110,-360,121,10.0,3667,26,16.6,66
2002,663,694,-252,-405,71,10.3,3772,41,18.6,70
2003,611,703,-304,-514,127,10.3,3847,56,18.4,72
2004,775,708,-181,-339,33,11.1,4082,47,18.0,53
2005,683,671,-212,-296,96,10.5,3895,41,17.8,62
2006,730,698,-183,-267,-8,10.7,3954,48,17.4,62
2007,741,677,-159,-268,94,10.4,3847,46,18.4,74
2008,840,659,-34,-370,228,10.1,3725,43,18.3,75
2009,645,634,-209,-332,47,9.7,3577,34,18.4,81
2010,823,678,-88,-233,98,10.7,3955,40,18.0,51
2011,1018,653,137,-237,209,11.0,4018,33,16.3,54
2012,655,675,-234,-417,116,10.1,3717,42,17.3,70
2013,715,684,-191,-399,94,10.5,3878,42,18.2,56
2014,685,685,-212,-375,81,10.2,3838,45,18.4,66
2015,668,699,-251,-368,36,10.4,3827,48,18.5,69
2016,669,600,-157,-218,43,9.4,3467,19,16.3,78
2016
2017,742,722,-212,-406,139,12.2,4452,72,20.5,42
2018,742,734,-200,-346,144,11.4,4157,71,19.7,55
2019,768,750,-209,-400,165,12.0,4414,67,19.7,39
2020,536,728,-430,-414,19,11.9,4380,73,20.5,55
2021,585,836,-512,-596,77,11.6,4252,69,19.7,62
2022,625,738,-366,-458,32,12.7,4640,76,20.2,48
2023,555,829,-565,-621,-16,11.7,4291,72,19.3,48
2024,702,830,-408,-559,106,11.3,4167,54,18.2,55
2025,657,747,-327,-408,77,12.6,4635,84,21.4,52
2026,723,796,-345,-466,96,11.6,4223,53,19.9,44
2027,418,876,-751,-696,-67,12.0,4387,82,19.9,60
2028,513,762,-480,-555,52,12.3,4502,87,20.0,53
2029,723,875,-469,-543,-15,12.1,4433,78,19.9,47
2030,759,841,-354,-647,167,12.3,4486,75,20.8,43
2031,499,705,-431,-457,19,12.0,4393,69,19.1,37
2032,617,759,-351,-453,49,11.7,4281,66,20.3,40
2033,553,774,-445,-571,76,12.2,4454,85,20.2,50
2034,596,759,-390,-508,116,11.7,4298,78,20.7,51
2035,513,699,-419,-440,41,11.2,4104,54,19.0,48
2036,537,755,-451,-472,-38,12.0,4418,72,20.7,52
2037,532,757,-462,-544,62,12.5,4571,87,21.5,25
2038,705,708,-239,-343,69,12.0,4397,61,19.4,34
2039,630,722,-303,-443,100,12.1,4433,64,19.8,20
2040,528,685,-383,-465,57,11.6,4276,49,19.6,39
2041,540,709,-393,-442,79,11.3,4175,52,19.3,59
2042,570,728,-386,-492,76,11.6,4237,65,19.6,44
2043,683,714,-264,-407,142,12.1,4404,62,20.4,28
2044,362,717,-597,-599,-36,11.9,4361,56,19.0,55
2045,525,759,-465,-512,82,12.2,4468,78,20.6,52
2046,633,694,-294,-409,72,11.7,4290,61,19.9,44

min,450,500,,,,8,3000,0,16
max,1050,1000,,,,14,5000,100,22
steps,11,11,,,,7,11,11,7
decimal



