year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1006,658,158,-209,190,10.3,3793,61,18.8,70
1988,925,682,48,-182,64,10.0,3742,62,18.9,95
1989,980,678,88,-184,113,10.7,3941,57,18.0,72
1990,972,693,77,-297,117,11.0,4123,62,19.3,69
1991,997,717,33,-125,57,10.4,3856,39,17.4,69
1992,842,691,-45,-279,123,10.7,3978,54,18.4,53
1993,756,757,-248,-415,139,11.0,4085,72,20.0,69
1994,1091,712,153,-117,144,10.2,3791,50,17.8,70
1995,916,694,25,-242,157,10.7,4042,53,18.4,63
1996,980,729,10,-198,46,10.4,3884,65,19.2,81
1997,899,749,-93,-244,54,10.7,4035,69,19.0,91
1998,862,620,53,-246,286,9.8,3678,43,18.6,87
1999,952,750,-48,-277,106,10.7,3954,54,18.2,73
2000,1027,771,17,-260,265,10.4,3926,59,18.2,71
2001,837,693,-48,-253,170,10.7,3995,69,18.8,84
2002,849,629,24,-203,118,9.9,3703,26,16.0,75
2003,825,633,4,-361,214,9.8,3656,34,17.5,80
2004,1111,661,268,-108,261,9.2,3504,56,18.1,98
2005,1127,683,258,-151,180,9.9,3750,57,20.1,89
2006,1040,686,154,-183,185,10.7,4058,53,19.1,67
2007,987,671,122,-334,268,10.4,3836,47,19.0,78
2008,1012,716,93,-318,218,10.8,4018,67,20.2,72
2009,965,616,156,-114,123,9.7,3620,34,16.9,74
2010,878,683,0,-132,36,11.1,4126,63,19.6,63
2011,1084,645,247,-121,145,9.5,3661,37,17.7,101
2012,1067,663,202,-51,164,10.2,3808,43,19.2,83
2013,981,640,141,-204,241,10.0,3700,27,16.6,61
2014,1170,687,293,-129,249,10.2,3828,57,18.1,79
2015,936,675,58,-154,122,10.7,3990,47,18.4,63
2016,873,701,-20,-345,243,10.6,3954,58,18.7,85
2016
2017,607,705,-308,-464,112,12.1,4430,78,19.5,34
2018,542,716,-364,-628,137,11.6,4261,70,20.8,62
2019,929,725,7,-255,140,12.0,4451,92,20.2,68
2020,784,752,-186,-454,203,12.5,4612,84,20.4,46
2021,934,788,-95,-352,179,11.8,4340,84,20.5,70
2022,847,690,-46,-339,141,11.8,4337,65,19.4,62
2023,831,787,-208,-360,91,11.5,4204,76,19.4,51
2024,867,792,-199,-501,233,12.5,4574,87,20.3,43
2025,859,698,-35,-351,231,11.4,4216,76,20.9,78
2026,704,792,-334,-539,102,12.5,4596,89,20.3,49
2027,643,746,-337,-402,61,11.3,4152,71,20.5,75
2028,749,697,-148,-337,72,11.6,4290,76,19.5,60
2029,978,837,-140,-535,290,12.6,4619,101,19.8,49
2030,1047,768,35,-301,194,11.7,4293,80,20.4,51
2031,991,709,95,-236,211,12.0,4417,90,19.9,55
2032,886,744,-66,-446,254,11.9,4440,92,21.7,73
2033,844,734,-99,-436,201,12.3,4508,87,19.8,48
2034,1150,714,232,-147,230,11.9,4359,69,19.6,54
2035,980,686,84,-169,208,12.1,4414,71,20.6,43
2036,720,713,-197,-397,124,11.7,4313,80,20.1,62
2037,817,767,-143,-460,227,12.2,4460,95,19.7,48
2038,808,764,-169,-442,184,13.2,4823,110,21.6,37
2039,745,724,-174,-370,143,12.4,4529,77,20.4,34
2040,1047,736,122,-294,299,12.0,4431,89,21.0,48
2041,881,739,-52,-358,193,12.4,4541,94,20.5,41
2042,956,721,63,-332,281,10.5,3894,75,20.0,82
2043,939,722,18,-304,116,11.2,4121,62,19.5,46
2044,906,704,-10,-337,201,11.9,4392,80,20.9,55
2045,1091,664,209,-247,351,12.3,4505,76,19.7,34
2046,869,723,-52,-390,292,12.5,4580,99,21.3,47

min,500,500,,,,8,3000,0,16
max,1200,1000,,,,14,5000,120,22
steps,10,11,,,,7,11,9,7
decimal



