year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,8,0,-68,4,0,-159,61,31,192
1988,7,0,-41,3,1,-123,88,22,191
1989,27,1,-38,5,5,-178,59,24,121
1990,8,2,2,4,5,-115,72,24,135
1991,8,7,-33,4,10,-241,75,18,113
1992,5,2,69,3,1,37,62,13,94
1993,9,9,-52,7,2,-282,76,30,75
1994,10,0,-50,6,5,-185,86,28,170
1995,4,9,40,4,2,-126,67,16,68
1996,11,3,-182,4,1,-315,70,16,190
1997,13,3,4,4,1,-113,68,16,125
1998,13,0,-99,5,1,-268,62,8,165
1999,10,2,-64,3,1,-183,67,29,141
2000,6,7,-89,5,0,-284,75,19,84
2001,5,3,44,5,0,-144,60,15,116
2002,19,0,-101,6,9,-136,62,25,126
2003,12,0,-101,4,1,-261,57,3,128
2004,12,7,-57,8,2,-280,71,28,52
2005,27,2,-70,7,4,-276,55,30,120
2006,5,5,-40,6,3,-212,61,13,48
2007,7,5,-28,4,1,-188,60,22,107
2008,3,3,-40,5,1,-185,71,12,165
2009,15,1,-38,3,2,-162,67,10,162
2010,10,2,-79,5,9,-189,72,14,126
2011,16,2,-59,3,1,-202,57,23,108
2012,7,2,1,6,2,-56,82,19,194
2013,4,4,-58,7,1,-237,58,22,33
2014,5,4,-2,5,0,-128,64,22,164
2015,14,4,-54,5,5,-260,55,26,68
2016,11,5,-97,7,2,-254,76,17,131
2016
2017,29,4,-118,7,4,-379,55,30,165
2018,10,0,-26,6,7,-223,56,11,103
2019,22,1,-21,7,12,-206,47,9,232
2020,16,0,-67,8,2,-277,61,14,104
2021,7,6,-77,6,5,-294,71,8,133
2022,19,1,-44,4,11,-267,56,7,45
2023,27,1,-169,8,8,-448,43,7,104
2024,20,5,-184,7,5,-387,54,15,112
2025,12,3,-124,5,10,-329,63,13,144
2026,23,3,-154,6,3,-362,53,12,117
2027,17,0,-86,3,4,-232,51,16,78
2028,11,2,-67,6,10,-200,51,29,173
2029,37,3,-182,7,9,-396,39,8,111
2030,21,2,-125,7,13,-315,60,14,181
2031,20,10,-57,5,7,-240,57,12,132
2032,33,1,-130,5,9,-289,55,23,112
2033,20,8,-99,6,7,-255,56,15,127
2034,14,0,-96,8,3,-237,63,19,157
2035,26,4,-96,7,0,-276,35,11,93
2036,20,2,-192,7,0,-347,35,10,142
2037,25,0,-117,5,8,-342,48,17,121
2038,29,0,-61,6,7,-315,54,10,77
2039,26,0,-141,8,12,-406,53,19,114
2040,26,0,-65,3,15,-217,47,12,208
2041,7,11,-134,6,1,-341,58,9,70
2042,28,0,-137,6,11,-372,43,16,114
2043,16,0,-52,6,3,-181,58,13,184
2044,38,1,-99,6,14,-281,38,19,139
2045,15,1,-6,4,4,-158,61,17,126
2046,8,6,-34,4,0,-190,60,7,91
