year,annual-estival-days
1987,37
1988,29
1989,49
1990,40
1991,62
1992,44
1993,33
1994,48
1995,48
1996,38
1997,59
1998,43
1999,48
2000,48
2001,41
2002,33
2003,78
2004,39
2005,52
2006,56
2007,32
2008,31
2009,56
2010,46
2011,53
2012,45
2013,44
2014,19
2015,51
2016,45
