year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,984,608,176,-148,131,9.9,3730,31,17.3,71
1988,848,585,55,-138,146,9.5,3517,30,17.1,58
1989,791,636,-54,-211,97,9.9,3673,43,16.3,57
1990,980,627,162,-147,163,10.1,3724,41,18.4,60
1991,770,727,-212,-332,33,8.7,3307,39,17.5,82
1992,1036,583,241,-41,119,9.8,3584,29,16.3,55
1993,683,687,-292,-338,55,9.2,3425,20,16.1,78
1994,842,672,-108,-216,108,9.2,3437,21,16.5,58
1995,839,588,56,-111,61,9.7,3575,26,16.3,64
1996,834,737,-170,-306,47,10.6,3877,41,17.2,41
1997,911,713,-75,-189,72,10.4,3815,31,17.0,56
1998,900,631,61,-224,158,10.5,3906,45,17.6,36
1999,921,709,-90,-272,110,9.7,3576,40,17.1,69
2000,891,673,-45,-277,117,9.2,3423,17,15.2,60
2001,857,586,62,-127,75,10.4,3804,23,16.7,46
2002,881,658,20,-225,74,10.5,3907,59,19.1,64
2003,839,630,-2,-249,101,11.0,4043,34,17.2,31
2004,810,640,-34,-339,108,9.5,3570,45,17.9,77
2005,868,663,0,-328,183,10.5,3876,58,18.4,73
2006,730,615,-89,-245,123,10.2,3788,29,16.6,51
2007,870,632,23,-252,146,10.2,3766,37,17.2,68
2008,785,598,-18,-114,26,9.9,3677,32,17.3,52
2009,923,624,96,-122,112,10.8,3945,45,17.7,41
2010,794,636,-49,-255,85,10.2,3763,39,17.8,52
2011,893,645,40,-243,109,10.0,3657,34,16.4,73
2012,956,575,174,-62,129,9.9,3662,36,17.2,53
2013,782,618,-39,-313,146,10.0,3667,21,16.8,59
2014,1103,620,286,-158,290,9.8,3645,34,16.6,61
2015,797,649,-43,-325,171,9.7,3619,37,16.8,71
2016,719,602,-91,-278,96,10.1,3703,31,16.9,52
2016
2017,712,683,-176,-325,105,11.1,4078,75,18.9,47
2018,756,654,-113,-293,101,11.3,4178,48,18.9,47
2019,966,646,121,-123,187,11.3,4128,60,19.4,34
2020,813,664,-68,-260,148,11.2,4098,62,18.3,47
2021,737,700,-249,-317,61,10.0,3667,30,16.6,43
2022,817,668,-51,-318,184,11.3,4122,67,19.7,43
2023,738,814,-410,-501,27,12.3,4501,74,19.5,41
2024,556,767,-509,-459,-29,10.4,3874,58,17.7,68
2025,679,625,-134,-294,39,10.6,3873,44,17.8,54
2026,977,781,-80,-394,228,11.4,4188,52,18.3,41
2027,731,720,-258,-331,31,11.1,4073,48,18.6,46
2028,730,665,-144,-260,71,11.7,4315,69,20.3,50
2029,765,836,-369,-461,16,11.8,4326,69,18.8,44
2030,823,737,-228,-323,65,11.4,4210,61,19.1,50
2031,868,660,17,-240,179,10.6,3899,67,19.8,67
2032,861,688,-40,-292,204,11.0,4121,73,19.6,63
2033,926,651,70,-234,195,11.0,4073,52,18.4,44
2034,792,655,-86,-314,156,10.8,3975,56,18.3,42
2035,737,678,-133,-315,190,10.7,3973,65,18.4,70
2036,681,660,-202,-353,86,11.6,4262,51,17.7,39
2037,727,688,-181,-367,104,11.8,4322,62,18.9,40
2038,719,666,-151,-324,79,11.0,4054,75,18.8,44
2039,772,692,-132,-398,163,11.5,4229,58,19.5,57
2040,914,664,39,-140,77,12.0,4423,74,19.9,35
2041,620,644,-236,-418,138,10.6,3948,38,17.4,58
2042,728,688,-168,-338,107,11.5,4211,75,19.9,45
2043,847,629,21,-186,131,10.7,3928,52,18.3,34
2044,721,704,-213,-312,41,12.0,4411,81,19.4,46
2045,879,641,25,-155,185,10.9,3998,44,18.0,49
2046,747,613,-91,-256,170,11.3,4143,35,17.1,34
