year,annual-average-temperature
1987,9.2
1988,10.3
1989,10.5
1990,10.5
1991,9.7
1992,10.5
1993,9.9
1994,11.3
1995,10.4
1996,9.1
1997,10.6
1998,10.3
1999,10.5
2000,11.2
2001,10.6
2002,11.1
2003,11.6
2004,10.5
2005,10.8
2006,11.1
2007,11.2
2008,10.6
2009,10.7
2010,9.5
2011,11.4
2012,10.6
2013,9.9
2014,11.8
2015,11.8
2016,10.9
