year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1006,584,236,-79,185,10.3,3852,30,16.7,60
1988,1319,570,570,61,230,10.0,3744,34,16.6,68
1989,1209,597,449,-7,212,9.5,3553,50,18.0,88
1990,1207,595,444,-92,266,9.2,3547,48,19.0,114
1991,1108,667,228,-118,136,9.3,3549,39,17.6,92
1992,1077,555,338,-200,283,9.8,3721,29,17.1,74
1993,1024,690,95,-185,147,9.2,3509,31,17.0,82
1994,1159,677,267,-176,182,9.2,3539,20,17.3,92
1995,1243,568,502,-10,249,9.7,3609,41,18.4,70
1996,1195,688,264,-132,164,9.8,3657,33,17.2,88
1997,934,710,-8,-295,107,10.1,3816,51,18.7,83
1998,1170,599,394,-114,238,9.2,3626,41,17.2,95
1999,1167,698,198,-225,209,9.6,3586,41,18.4,87
2000,1285,647,403,16,136,8.9,3431,41,17.3,96
2001,1124,564,380,-62,244,9.6,3666,30,18.0,85
2002,1098,570,346,-156,327,9.4,3544,33,16.9,85
2003,1259,592,481,32,173,9.6,3650,48,17.9,78
2004,1092,618,288,-203,249,10.5,3957,50,17.7,62
2005,1243,567,490,-38,269,10.1,3800,32,17.5,56
2006,1311,515,602,24,297,9.4,3460,16,16.2,63
2007,874,597,93,-149,170,10.5,3870,38,17.1,53
2008,1334,591,556,-102,331,10.2,3811,36,17.3,65
2009,1133,563,377,-12,204,10.0,3701,12,16.0,60
2010,1404,561,651,41,398,8.7,3415,40,16.4,113
2011,1364,588,588,-65,391,10.0,3751,30,16.8,90
2012,1142,586,375,-63,272,9.4,3656,42,17.9,95
2013,1210,629,398,-143,293,10.5,3877,48,18.3,71
2014,1008,567,254,-109,226,9.4,3548,26,16.7,79
2015,1275,598,507,-110,334,9.8,3677,36,18.2,83
2016,1304,586,532,12,347,9.5,3531,28,16.8,82
2016
2017,993,602,210,-171,268,11.0,4027,59,19.8,59
2018,706,630,-117,-263,69,10.7,3972,69,19.7,74
2019,981,618,176,-166,183,10.5,3960,54,18.4,83
2020,1074,593,312,-167,256,9.5,3571,39,17.1,89
2021,1283,709,337,-169,251,10.5,3862,53,16.6,65
2022,1173,626,355,-169,345,11.7,4285,64,19.2,37
2023,1039,712,71,-345,209,11.0,4034,53,17.4,57
2024,990,708,47,-289,191,10.5,3878,61,18.7,67
2025,816,624,5,-328,189,11.2,4116,51,18.4,52
2026,1168,638,262,-237,263,9.9,3649,27,16.6,81
2027,1086,706,128,-279,230,11.5,4224,63,18.4,54
2028,1167,617,364,-204,367,11.5,4239,66,19.4,53
2029,977,733,-57,-438,193,11.5,4235,60,18.4,63
2030,994,707,21,-416,279,11.6,4232,51,17.5,50
2031,1086,624,265,-182,224,11.6,4273,71,19.5,53
2032,1042,665,193,-209,254,11.7,4316,80,20.3,50
2033,1032,614,224,-184,217,11.2,4109,49,17.7,46
2034,1039,676,176,-225,278,12.0,4412,89,20.4,50
2035,1091,600,316,-187,236,11.0,4043,54,18.3,59
2036,888,631,67,-317,211,11.2,4193,50,19.4,56
2037,1089,581,324,-191,319,10.3,3883,48,18.1,62
2038,1321,582,537,58,311,11.0,4078,51,18.5,66
2039,1157,654,324,-202,283,11.2,4138,63,19.2,64
2040,1075,653,244,-215,310,11.7,4333,83,20.7,64
2041,939,597,166,-284,299,10.4,3827,44,17.3,65
2042,771,642,-65,-387,163,11.6,4234,57,17.4,44
2043,1141,633,327,-100,242,11.2,4143,85,21.1,67
2044,1042,660,200,-105,203,11.2,4147,76,19.9,73
2045,980,682,118,-321,213,11.7,4306,77,21.0,73
2046,1045,645,218,-252,268,10.9,4091,57,18.7,63

min,600,500,,,,7,3000,,14
max,1500,1000,,,,13,5000,,22
steps,10,11,,,,7,11,,5
decimal
