year,annual-average-temperature
1987,11.3
1988,12.4
1989,13.1
1990,13.2
1991,11.8
1992,12.2
1993,11.6
1994,13.2
1995,13.0
1996,11.7
1997,12.9
1998,12.4
1999,12.9
2000,12.8
2001,12.5
2002,12.9
2003,13.1
2004,12.5
2005,12.7
2006,13.0
2007,12.7
2008,12.2
2009,12.5
2010,11.8
2011,13.4
2012,12.4
2013,12.1
2014,13.3
2015,13.2
2016,12.6

min,9
max,15
steps,7
decimal
